wordcontent,sentences,index
മൂലം,അര്‍ഥപൂര്‍ണമായ ആശയവിനിമയം സാധ്യമാകുന്നത് മൂലം പ്രശ്‌നങ്ങള്‍ സ്​പഷ്ടമായി മനസ്സിലാക്കുന്നു ।,3198
മൂലം,"എന്നാല്‍ , ഇവ അരിയാന്‍ ഉള്ള ക്ഷമയില്ലാത്തത് മൂലം ഇന്ന് പൂക്കളങ്ങളില്‍ നിന്ന് അപ്രത്യക്ഷം ആയി .",3474
വരുന്ന,ഇറക്കുമതികള്‍ നിയന്ത്രിക്കാനും വിദേശാധിപത്യം പരിമിതപ്പെടിത്താനും കഴിഞ്ഞില്ല എങ്കില്‍ ടൂരിസം വഴി രാജ്യത്തിനുള്ളിലേയ്ക്ക് വരുന്ന വിദേശനാണ്യം കൊണ്ട് കാര്യമായ നേട്ടം ഉണ്ടാവുകയില്ല .,277
വരുന്ന,"വരുന്ന സന്ദര്‍ശകരുടെ മൂല്യച്യുതിയേക്കാള്‍ , അത് നമ്മുടെ തന്നെ അധഃപതിച്ച മൂല്യങ്ങളെയും വികലമായ മുന്‍വിധികളെയും മാത്രമേ ഉദാഹരിക്കുന്നുഉള്ളൂ .",327
വരുന്ന,അന്നേ നാലരഏക്കര്‍ വരുന്ന കാവും പരിസരവും രക്ഷിച്ചു പോന്നു .,385
വരുന്ന,യഥാര്ത്ഥത്തില്‍ വന്യമൃഗങ്ങളെ കാണാന്‍ വരുന്ന സന്ദര്‍ശകര്‍ വനസംരക്ഷണ നിയന്ത്രണങ്ങള്‍ പാലിക്കാന്‍ കൂടുതല്‍ സന്നദ്ധര് ആയിരിക്കും .,557
വരുന്ന,ജ്യങ്ങളിലും പാശ്ചാത്യനാടുകളിലും ഉള്ള പുതിയ സമ്പന്നതയുടെ പ്രയോജനം ലഭിച്ച് ചെലവഴിക്കാന്‍ ധാരാളം പണവും ആയി വരുന്ന ഈ പുതിയ ടൂറിസ് ചുളുവില്‍ നാട് കാണാന്‍ ഇറങ്ങുന്ന സഞ്ചാരിയില്‍ നിന്ന് വ്യത്യസ്തനായി കാണേണ്ടതുണ്ട് .,773
വരുന്ന,കേരളത്തില്‍ എത്തുന്ന ടൂറിസ്റ്റുകളുടെ മാറിമാറി വരുന്ന മുന്ഗണനകള്‍ സൂക്ഷ്മമായി പിന്തുടരേണ്ടത് സ്ഥിതിവിവരക്കണക്കുകള്‍ ശാസ്ത്രീയം ആക്കാന്‍ അത്യന്താപേക്ഷിതം ആണ് .,975
എന്നിങ്ങനെ,"ഉദാഹരണത്തിന് ആഫ്രിക്കന്‍ രാജ്യങ്ങളില്‍‍ മാത്രം വിപണനം ചെയ്യുന്നവര്‍‍ . ഇന്ത്യ , നേപ്പാള്‍ , ഭൂട്ടാന്‍ എന്നീ രാജ്യങ്ങളില്‍‍ മാത്രം ശ്രദ്ധ കേന്ദ്രീകരിക്കുന്നവര്‍‍ , പസഫിക്ദ്വീപുകള്‍ മാത്രം പ്രോത്സാഹിപ്പിക്കുന്നവര്‍‍ എന്നിങ്ങനെ സ്പെഷ്യലൈസ് ചെയ്യുന്നവര്‍‍ .",65
എന്നിങ്ങനെ,"രാജസ്ഥാനിലെ മിനിയേച്ചര്‍ പെയ്ന്റിങുകള്‍ , മലേഷ്യയിലേയും ഇന്തോനേഷ്യയിലേയും ഈറ്റ കൊണ്ട് ഉള്ള ഉത്പന്നങ്ങള്‍ എന്നിങ്ങനെ ഏത് പ്രദേശത്തും അവിടത്തെ സവിശേഷതയായ കരകൗശലോത്പന്നങ്ങള്‍ ഉണ്ടാകും .",340
എന്നിങ്ങനെ,"കാളീനദിയിലെ ജലക്രീഡകള്‍ , വിസ്മയം ഉറങ്ങുന്ന കാവളഗുഹ , സിന്തേരിപ്പാറ , സൈക്സ്പോയന്റ് , സുപാഡാം എന്നിങ്ങനെ ഡന്‍ഡേലിയുടെ ഏതു് ഭാഗത്തേക്ക് തിരിഞ്ഞാലും കണ്‍ണ് നിറയെ കാണാന്‍ ആവോളം കാഴ്ചവസന്തങ്ങള്‍ ഉണ്ട് .",498
എന്നിങ്ങനെ,"ടാക്സി , ട്രയിന്‍ എന്നിങ്ങനെ ഉള്ള പൊതുവാഹനങ്ങളിലും , പൊതുസ്ഥലങ്ങളിലും എല്ലാം ഒരു സന്ദര്‍ശകന്‍ ഉണ്ടാകുന്ന കൊച്ചുകൊച്ചു് അനുഭവങ്ങള്‍ , അയാളുടെ വൈകാരികതലത്തില്‍ , ആ പ്രദേശത്തെ പറ്റി ഉള്ള ധാരണകള്‍ ആയി പതിയുന്നു .",579
എന്നിങ്ങനെ,കെട്ടിടനിര്‍മ്മാണത്തിന് ഉപയോഗിക്കുന്ന വസ്തുക്കള്‍ മാലിന്യങ്ങള്‍ സംസ്ക്കരിക്കാന്‍ ഉള്ള രീതികള്‍ പ്രാദേശികജനതയ്ക്ക് നീക്കിവയ്ക്കേണ്ട തൊഴിലുകള്‍ എന്നിങ്ങനെ ഉള്ള കര്ശനമായ നിയന്ത്രണങ്ങള്ക്ക് ഉള്ളില് ആണ് ടൂറിസം പ്രവര്ത്തനം ഇവിടെ നടക്കുന്നത് .,732
എന്നിങ്ങനെ,ഗ്രീന്ടൂറിസം ഫാംടൂറിസം എന്നിങ്ങനെ ഉള്ള സങ്കല്പങ്ങള്‍ ഇന്ന് വ്യാപകം ആണ് .,772
പക്ഷെ,പക്ഷെ ടീം ഒത്തുവരാതെ അതും മുടങ്ങി .,1194
പക്ഷെ,പക്ഷെ ഫലത്തില്‍ ആയത് 2010 ജൂണില്‍ .,1196
പക്ഷെ,പക്ഷെ ബൈക്ക് ബുക്കിങ് ക്യാന്‍സല ‍ചെയ്യാന്‍ പറ്റില്ല എന്നും അടുത്ത ട്രെയിനില്‍ കയറ്റി വിട്ടോളാം എന്നും റെയില്‍വേ .,1214
പക്ഷെ,"ബൈക്ക് കിട്ടി , പക്ഷെ ഒരു തുള്ളി പെട്രോള്‍ അതില് ഇല്ല .",1248
പക്ഷെ,പക്ഷെ അവിടെ ഒരു കൊലപാതകം നടന്നത് കാരണം പെട്രോള്‍പമ്പ് എല്ലാം അടച്ചിരിക്കുന്നു .,1250
പക്ഷെ,പക്ഷെ ഒരു മാലാഖ ഞങ്ങള്‍ക്ക് കൂട്ട് ഉണ്ടായിരുന്നു എന്ന് തോന്നുന്നു .,1257
സ്വന്തം,സ്വന്തം സെല്‍ഫി എടുത്ത് സോഷ്യല്‍മീഡിയയില്‍ ഷെയര്‍ ചെയ്ത് അതിന് കുറച്ച് ലൈക്കും കൂടി കിട്ടിയാല്‍ ജീവിതം ധന്യം ആയി എന്നു കരുതുന്ന ഒരു വലിയ പക്ഷം ആളുകള്‍ നമുക്ക് ഇടയില്‍ വളര്‍ന്നുവരുന്നുണ്ട് .,12
സ്വന്തം,അതിനു പിന്നാലെ ആണ് നമ്മുടെ സ്വന്തം കേരളത്തില്‍ ഷൊര്‍ണൂരില്‍ ചരക്ക്തീവണ്ടിക്കു മുകളില്‍ കയറി നിന്ന് സെല്‍ഫി എടുക്കുന്നതിന് ഇടെ ഷിഹാബുദ്ദീന്‍ എന്ന പതിനാലുവയസ്സുകാരന്‍ പൊള്ളലേററ് മരിച്ചത് .,17
സ്വന്തം,സ്വന്തം പ്രതിച്ഛായയില്‍ ഇവര്‍ സന്തുഷ്ടര് ആയിരിക്കില്ല .,31
സ്വന്തം,ടൂര്‍‍ഓപ്പറേറ്റര്‍‍മാര് വിമാനക്കമ്പനികളും ആയി സംയോജിച്ച് പ്രവര്‍‍ത്തിക്കുന്നതും അവ സ്വന്തം ആയി നടത്തുന്നതും അപൂര്‍‍വം അല്ല .,76
സ്വന്തം,"കടുവ , ആന , മാന്‍ , കരടി , മ്ലാവ് , സിംഹവാലന്‍കുരങ്ങ് , മലമുഴക്കിവേഴാമ്പല്‍ , മരംകൊത്തികള്‍ , മൈനകള്‍ തുടങ്ങി ഓര്‍മയിലേക്കു മറഞ്ഞുകൊണ്ടിരിക്കുന്ന മൃഗങ്ങളും പക്ഷികളും എല്ലാം ഗവിക്കു സ്വന്തം .",484
സ്വന്തം,ഒരെണ്ണം സ്വന്തം ഒരെണ്ണം വാടകയ്ക്കും .,1198
സമയം,മനോരോഗവിദഗ്ദ്ധനായ ഡോ.ഡേവിഡ്വീലിന്റെ അഭിപ്രായപ്രകാരം ബോഡി ഡിസ്‌മോര്‍ഫിക് ഡിസോര്‍ഡര്‍ എന്ന മാനസികപ്രശ്‌നം ഉളളവര്‍ ആണ് സെല്‍ഫിക്ക് ആയി കൂടുതല്‍ സമയം ചിലവഴിക്കുന്നത് .,30
സമയം,മറ്റു പ്രധാന കര്‍ത്തവ്യങ്ങള് ഒക്കെ മറന്ന് ഇവര്‍ സെല്‍ഫിക്ക് ആയി സമയം ചെലവഴിക്കുന്നു .,34
സമയം,എന്നാല്‍ ഈജിപ്തിന്റെ ടൂറിസംസാദ്ധ്യതകള്‍ കണ്ടെത്താനും യാത്രാപരിപാടികള്‍ സംഘടിപ്പിക്കാനും തോമസ് കുക്ക് ആന്‍ഡ് സണ്‍ എന്ന കമ്പനിയ്ക്ക് അധികം സമയം വേണ്ടിവന്നില്ല .,236
സമയം,ആഗസ്ത് മുതല്‍ ജനുവരി വരെ ആണ് ഒലിയിലേക്ക് യാത്ര പോകാന്‍ പറ്റിയ സമയം .,523
സമയം,സമയം കഴിഞ്ഞിട്ടും വണ്ടി നീങ്ങുന്നില്ല .,1226
സമയം,"മഴ ഉണ്ടായിരുന്നു , സമയം പുലര്‍ച്ചെ മൂന്ന് മണി .",1254
കഴിയും,എന്നാല്‍‍ ടൂറിസത്തില്‍‍ നിന്ന് ഉള്ള വരുമാനം ഒരു രാജ്യത്തിന്റെ ആകെ ഉള്ള കയറ്റുമതിവരുമാനത്തിന്റെ ഒരു ചെറിയ ശതമാനം മാത്രമേ വരുന്നുള്ളൂ എങ്കില്‍‍ അത്തരം രാജ്യങ്ങള്‍ക്ക് തങ്ങളുടെ വ്യവസ്ഥകള്‍ ഫലപ്രദമായി നിരത്തിവയ്ക്കാന്‍ കഴിയും .,91
കഴിയും,എന്നാല്‍‍ ടൂറിസത്തില്‍‍ നിന്ന് ഉള്ള വരുമാനം ഒരു രാജ്യത്തിന്റെ ആകെ ഉള്ള കയറ്റുമതി വരുമാനത്തിന്റെ ഒരു ചെറിയ ശതമാനം മാത്രമേ വരുന്നുള്ളൂ എങ്കില്‍‍ അത്തരം രാജ്യങ്ങള്‍ക്ക് തങ്ങളുടെ വ്യവസ്ഥകള്‍ ഫലപ്രദമായി നിരത്തിവയ്ക്കാന്‍ കഴിയും .,431
കഴിയും,"ദല്ഹിയിലും പരിസരത്തും ഇത്രത്തോളം അറിയപ്പെടാത്ത , ചരിത്രത്തിന്റെ പിന്ബലമോ വൈകാരികതയുടെ പശ്ചാത്തലമോ ഇല്ലാതെ , ആരും ശ്രദ്ധിക്കാതെ നശിച്ചുകൊണ്ടിരിക്കുന്ന അനേകമനേകം പുരാതന മന്ദിരങ്ങളും അവശിഷ്ടങ്ങളും കാണാന്‍ കഴിയും .",555
കഴിയും,"സംരക്ഷിക്കാന്‍ ഉള്ള പ്രവണതകളെ പ്രോത്സാഹിപ്പിക്കാന്‍ ടൂറിസത്തിനു കഴിയും എന്നത് പോലെ തന്നെ , അവയെ തടസ്സപ്പെടുത്താനും കഴിയും .",568
കഴിയും,ഒരു പാക്കേജില്‍ പരമാവധി എന്തെല്ലാം ഉള്‍ക്കൊള്ളിക്കാന്‍ കഴിയും എന്ന് ആണ് ടൂറിസത്തിലെ മൊത്തവ്യാപാരി എന്ന് വിശേഷിപ്പിക്കാവുന്ന ടൂര്‍ഓപ്പറേറ്റര്‍ ചെയ്യുന്നത് .,792
കഴിയും,ആ പൊതുവായ സാമ്പത്തികവികസന നയതന്ത്രത്തിന്റെ സവിശേഷതകളും പരിമിതികളും ടൂറിസംനയത്തേയും സ്വാധീനിക്കുന്നു എന്ന് മാത്രം ഏതു് തരം ടൂറിസ്റ്റുകളെ രാജ്യത്തിലേയ്ക്ക് കൂടുതലായി ആകര്‍ഷിക്കണം എന്നും ബഹുരാഷ്ട്ര ഏജന്‍സികളെ ഏതേതു വ്യവസ്ഥകളില്‍‍ അനുവദിക്കണം എന്നും എല്ലാം ഉള്ള കാര്യങ്ങളില്‍‍ ഈ സമീപനവ്യത്യാസവും പൊതുവായ വികസനതന്ത്രത്തിന്റെ സ്വാധീനവും വ്യക്തമായി കാണാന്‍ കഴിയും .,875
ശതമാനം,എന്നാല്‍‍ ടൂറിസത്തില്‍‍ നിന്ന് ഉള്ള വരുമാനം ഒരു രാജ്യത്തിന്റെ ആകെ ഉള്ള കയറ്റുമതിവരുമാനത്തിന്റെ ഒരു ചെറിയ ശതമാനം മാത്രമേ വരുന്നുള്ളൂ എങ്കില്‍‍ അത്തരം രാജ്യങ്ങള്‍ക്ക് തങ്ങളുടെ വ്യവസ്ഥകള്‍ ഫലപ്രദമായി നിരത്തിവയ്ക്കാന്‍ കഴിയും .,91
ശതമാനം,എന്നാല്‍‍ ടൂറിസത്തില്‍‍ നിന്ന് ഉള്ള വരുമാനം ഒരു രാജ്യത്തിന്റെ ആകെ ഉള്ള കയറ്റുമതി വരുമാനത്തിന്റെ ഒരു ചെറിയ ശതമാനം മാത്രമേ വരുന്നുള്ളൂ എങ്കില്‍‍ അത്തരം രാജ്യങ്ങള്‍ക്ക് തങ്ങളുടെ വ്യവസ്ഥകള്‍ ഫലപ്രദമായി നിരത്തിവയ്ക്കാന്‍ കഴിയും .,431
ശതമാനം,അതേസമയം മുപ്പത് 35 ശതമാനം ടൂറിസ്റ്റുകള്‍‍ ഇത്തരം രാജ്യങ്ങളിലേയ്ക്ക് സഞ്ചരിക്കുന്നു .,849
ശതമാനം,മുന്‍ വര്ഷത്തെ തുകയും ആയി താരതമ്യപ്പെടുത്തിയാല്‍ 13.2 ശതമാനം വളര്ച്ച ആണ് രേഖപ്പെടുത്തിയിരിയ്ക്കുന്നത് .,891
ശതമാനം,"ടാജ് , ഒബ്റോയ് , ഐ.റ്റി.ഡി.സി , ഏഷ്യന്‍ ഹോട്ടല്‍ , ലീലഗ്രൂപ്പ് , ഹോട്ടല്‍ കോര്‍പ്പറേഷന്‍ ഓഫ് ഇന്ത്യ എന്നിവര്‍ ചേര്‍ന്ന് ഹോട്ടല്‍ വ്യവസായത്തില്‍ നിന്ന് ഉള്ള വരുമാനത്തിന്റെ 43 ശതമാനം കൈയടക്കുന്നു .",902
ശതമാനം,അതേസമയം ഒരു സ്ഥലത്ത് എത്തുന്നവരില്‍ ഒരു നിശ്ചിത ശതമാനം മാത്രമേ മറ്റു സ്ഥലങ്ങളിലേയ്ക്ക് പോകുന്നുള്ളൂ എന്നതു കൊണ്ട് ഒന്നോ രണ്ടോ സ്ഥലത്തെ മാത്രം കണക്കുകള്‍ യാഥാര്ത്ഥ്യം പ്രതിഫലിപ്പിക്കുകയില്ല .,971
ഉള്ളില്‍,തോമസ്കുക്ക് എന്ന ക്രാന്തദര്‍ശിയായ ഒരു വ്യക്തിയുടെ ഒരു ആശയത്തിന് ചുരുങ്ങിയ കാലത്തിന് ഉള്ളില്‍ അംഗീകാരവും സാമ്പത്തികവിജയവും നേടിയെടുക്കാന്‍ സാധിച്ചു എന്നത് മാത്രം അല്ല ഈ ജൈത്രയാത്രയുടെ ഫലം .,241
ഉള്ളില്‍,ഇന്ത്യയെ പോലെ വിസ്തൃതമായ ഒരു രാജ്യത്തിന്‍ ഉള്ളില്‍ സഞ്ചരിക്കാന്‍ വിദേശടൂറിസ്റ്റുകള്‍‍ ഇന്ത്യന്‍ എയര്‍ലൈന്സ് വിമാനങ്ങളെയോ മറ്റു സ്വകാര്യ വിമാന സര്‍വീസുകളെയോ ട്രെയിനുകളെയോ ആണ് അല്ലോ ആശ്രയിക്കുക .,281
ഉള്ളില്‍,അത് കൂടുതല്‍ വിദേശപണം രാജ്യത്തിന്‍ ഉള്ളില്‍ ചെലവഴിക്കാന്‍ സാഹചര്യം ഉണ്ടാക്കുന്നു .,283
ഉള്ളില്‍,പെരിയാര്‍ കടുവ സംരക്ഷണകേന്ദ്രത്തിന്‍ ഉള്ളില്‍ .,482
ഉള്ളില്‍,അത് ആകട്ടെ കള്ളക്കടത്തിന് ഉള്ള പ്രോത്സാഹനവും രാജ്യത്തിനു ഉള്ളില്‍ ഉണ്ടാകുന്ന ഉത്പാന്നങ്ങളോട് ഉള്ള വിപ്രതിപത്തിയും ആയി പ്രത്യക്ഷമാവുന്നു .,674
ഉള്ളില്‍,അതിദുര്ബലമായ പരിസ്ഥിതിയുടെ പരിമിതികള്ക്ക് ഉള്ളില്‍ ആണ് ഈ നിയന്ത്രണങ്ങള്‍ അനുപേക്ഷണീയം ആയിത്തീരുന്നത് എങ്കിലും നിയന്ത്രിതമായ ടൂറിസം വികസനത്തിന്റെ നല്ലൊരു മാതൃക തന്നെ ആണ് മാലിദ്വീപ് .,734
ജോലി,വിദേശരാജ്യത്ത് ജോലി ചെയ്യാനോ പഠിക്കാനോ നയതന്ത്രപ്രവര്‍‍ത്തനങ്ങള്‍ക്കോ ആയി ചെന്നെത്തുന്നവരും യാത്രക്കാര്‍‍ തന്നെ .,197
ജോലി,ജോലി ചെയ്യുന്ന ഹോട്ടലില്‍ അന്വേഷിച്ചപ്പോള്‍ അവന്‍ നാട്ടില്‍ പോയി എന്ന് ആണ് അവര്‍ പറഞ്ഞത് .,2770
ജോലി,ആ എഴുത്തില്‍ അനുജന്‍ ജോലി ചെയ്യുന്ന കടയുടെ മേല്‍വിലാസവും ഉണ്ടായിരുന്നു .,2778
ജോലി,ബോസിന്‍റെ ഭാര്യ അപകടത്തില്‍ മരിച്ചത് ആണ് എന്ന് നിഷ്പ്രയാസം കണ്ടെത്തുന്ന മംമ്തയുടെ കഥാപാത്രത്തിന് അയാള്‍ ആണ് താന്‍ ജോലി ചെയ്യുന്ന ഐ.ടികമ്പനിയുടെ ഉടമ എന്ന് മനസ്സിലാക്കാന്‍ ക്ലൈമാക്സ്‌ വരെ പോകേണ്ടിവരുന്നു .,3252
ജോലി,കഴിഞ്ഞ കുറേ ദിവസങ്ങള്‍ ആയി ജോലി സംബന്ധമായ തിരക്കുകള്‍ വളരെ കൂടുതല്‍ ആയിരുന്നു .,3305
ജോലി,ലോകത്തിന്റെ വിവിധ ഭാഗങ്ങളില്‍ ജോലി നോക്കിയ ശേഷം നാട്ടിലേക്കു മടങ്ങാന്‍ ആഗ്രഹിച്ചെത്തുന്ന വിദഗ്ധരുടെ വലിയ ഒരു നിര ഇവിടെ ഉണ്ട് എന്നത് പ്രത്യേകത ആണ് .,3696
സര്‍ക്കാര്‍,"പ്രവര്‍ത്തിക്കാത്ത ടെലിഫോണ് ബൂത്തുകളും , എല്ലാറ്റിനും അപേക്ഷ എഴുതിക്കൊടുക്കേണ്ടിവരുന്ന സര്‍ക്കാര്‍ ഓഫീസുകളും , ഒരിക്കലും നീങ്ങാത്ത റെയില്‍വേ ക്യൂകളും എല്ലാം ഒരു വിദേശിക്ക് തീരെ പൊരുത്തപ്പെടാന്‍ ആകാത്ത അനുഭവങ്ങള്‍ ആണ് .",598
സര്‍ക്കാര്‍,കുഗ്രാമം എന്നൊക്കെ പറയുന്ന വെങ്ങോലയിലെ ഞങ്ങളുടെ വീട്ടില്‍ പോലും സര്‍ക്കാര്‍ വക കുടിവെള്ള പൈപ്പ് എത്തി ( ഞങ്ങള്‍ ഉപയോഗിക്കുന്നില്ല എന്നത് വേറെ കാര്യം ) .,3668
സര്‍ക്കാര്‍,2013-ലെ വരള്‍ച്ച ഒക്കെ നാട്ടുകാരെ അധികം അറിയിക്കാതെയും ബുദ്ധിമുട്ടിക്കാതെയും ഒക്കെ തന്നെ സര്‍ക്കാര്‍ ഏറെക്കുറെ മാനേജ് ചെയ്തതും ആണ് .,3672
സര്‍ക്കാര്‍,ഇംഗ്ലീഷ് സംസാരിക്കാതിരുന്ന വലിയൊരു ശതമാനം രാജ്യങ്ങള്‍ സര്‍ക്കാര്‍ ഭാഷയില്‍ ഊര്‍ജ്ജിത ഇംഗ്ലീഷ് പഠനം തുടങ്ങിയിട്ട് ദശകങ്ങള് ആയി .,3846
സര്‍ക്കാര്‍,ജനസേവകര് ആയ സര്‍ക്കാര്‍ ഉദ്യോഗസ്ഥരുടെ തൊഴിലാളി യൂണിയനുകള് ഉണ്ടായി .,3989
സര്‍ക്കാര്‍,സര്‍ക്കാര്‍ ഉദ്യോഗസ്ഥര്‍ക്ക് കാലാകാലങ്ങളില്‍ ശമ്പളവര്‍ദ്ധനവിനു വേണ്ടി കമ്മീഷനുകളെ വെച്ചു .,3993
കാണാന്‍,വിദേശത്ത് താമസമാക്കിയവര്‍‍ തങ്ങളുടെ ബന്ധുമിത്രാദികളെ കാണാന്‍ ആയി ഒരു രാജ്യത്തേയ്ക്ക് തിരിച്ചുവരുന്നതിനേയും ടൂറിസം ആയി കണക്കാക്കാറുണ്ട് .,173
കാണാന്‍,യാത്ര പുറപ്പെടുന്ന ആളിന്റെ സൗകര്യങ്ങള്‍ക്ക് ഊന്നല്‍ കൊടുത്തുകൊണ്ട് ഉള്ള ഇന്നത്തെ ടൂറിസത്തിന്റെ പുരോഗാമിയെ തോമസ്കുക്കില്‍ വ്യക്തമായി കാണാന്‍ കഴിയുന്നുണ്ട് .,245
കാണാന്‍,"കാളീനദിയിലെ ജലക്രീഡകള്‍ , വിസ്മയം ഉറങ്ങുന്ന കാവളഗുഹ , സിന്തേരിപ്പാറ , സൈക്സ്പോയന്റ് , സുപാഡാം എന്നിങ്ങനെ ഡന്‍ഡേലിയുടെ ഏതു് ഭാഗത്തേക്ക് തിരിഞ്ഞാലും കണ്‍ണ് നിറയെ കാണാന്‍ ആവോളം കാഴ്ചവസന്തങ്ങള്‍ ഉണ്ട് .",498
കാണാന്‍,പുള്ളിപ്പാടത്ത് നിന്ന് 15കിലോമീറ്റര്‍ കിഴക്ക് മൂന്ന് മലകള്‍ക്ക് ഇടയില്‍ ഉള്ള സുന്ദരമായ വെള്ളച്ചാട്ടം കാണാന്‍ ദിനേ നിരവധി ആളുകള്‍ ആണ് എത്തുന്നത് .,513
കാണാന്‍,വെള്ളച്ചാട്ടം കാണാന്‍ എത്തുന്നവര്‍ ആദിവാസി കോളനികളില്‍ കയറി പ്രശ്നങ്ങള്‍ ഉണ്ടാക്കുന്നുണ്ട് .,518
കാണാന്‍,"ദല്ഹിയിലും പരിസരത്തും ഇത്രത്തോളം അറിയപ്പെടാത്ത , ചരിത്രത്തിന്റെ പിന്ബലമോ വൈകാരികതയുടെ പശ്ചാത്തലമോ ഇല്ലാതെ , ആരും ശ്രദ്ധിക്കാതെ നശിച്ചുകൊണ്ടിരിക്കുന്ന അനേകമനേകം പുരാതന മന്ദിരങ്ങളും അവശിഷ്ടങ്ങളും കാണാന്‍ കഴിയും .",555
ചെയ്യുന്ന,അതുകൊണ്ട് തന്നെ വിപണനം ചെയ്യുന്ന കമ്പനിയുടെ പ്രതിഛായയും സല്‍‍പ്പേരും എല്ലാം നിര്‍‍ണ്ണായകം ആയിതീരുന്നു .,103
ചെയ്യുന്ന,അതുകൊണ്ട്തന്നെ വിപണനം ചെയ്യുന്ന കമ്പനിയുടെ പ്രതിഛായയും സല്‍‍പേരും എല്ലാം നിര്‍‍ണ്ണായകം ആയിത്തീരുന്നു .,443
ചെയ്യുന്ന,"അത്തരം ഗ്രൂപ്പ്ടൂറുകള്‍ വാഗ്ദാനം ചെയ്യുന്ന പതിവ് കാഴ്ചകള്ക്കും കണ്ടക്ടഡ് ടൂറുകള്‍ക്ക് അപ്പുറത്ത് , തങ്ങള്‍ സന്ദര്ശിക്കുന്ന രാജ്യത്തിലെ ജനതയെയും അവരുടെ ജീവിതത്തെയും ആഴത്തില്‍ മനസ്സിലാക്കാന്‍ ആഗ്രഹിക്കുന്നവര്‍ ആണ് പുതിയ ടൂറിസ്റ്റുകള്‍‍ .",723
ചെയ്യുന്ന,"തനതുശൈലിയും , അത് പ്രദാനം ചെയ്യുന്ന അനുഭവവ്യത്യസ്തതയും ആണ് അവര്‍‍ അന്വേഷിക്കുന്നത് .",725
ചെയ്യുന്ന,യൂറോപ്പിലേയോ അമേരിക്കയിലേയോ ഒരു നഗരത്തില്‍ നിന്ന് രണ്ട് ആഴ്ചത്തെ ഒഴിവുകാലം ചെലവിടാന്‍ ആയി ഒരു സ്ഥലം തെരഞ്ഞെടുക്കുന്ന ഒരു സഞ്ചാരിക്ക് ഒരു ടൂര്‍ഓപ്പറേറ്റര്‍ വാഗ്ദാനം ചെയ്യുന്ന നിരവധി കാര്യങ്ങള്‍ ഉണ്ട് .,791
ചെയ്യുന്ന,"വിവിധ കേന്ദ്രങ്ങള്‍ തങ്ങളുടെ പ്രദേശങ്ങളുടെ സവിശേഷതകളും , അവ പ്രദാനം ചെയ്യുന്ന അനുഭവങ്ങളുടെ പ്രത്യേകതകളും ആയി ടൂര്‍ഓപ്പറേറ്റര്‍മാരെ നേരിട്ടും യാത്രക്കാരെ പരോക്ഷമായും സ്വാധീനിക്കാന്‍ ശ്രമിക്കുന്നു .",797
എവിടെ,അവധിക്കാലം ലോകത്ത് എവിടെ ചെലവഴിക്കാനും സൗകര്യം ഉണ്ടാക്കികൊടുക്കാന്‍ ടൂറിസംവ്യവസായത്തിന് സാധിക്കും .,123
എവിടെ,വിദൂരത്ത് ഉള്ള ഏതോ കടല്‍ത്തീരത്ത് സൂര്യസ്നാനം നടത്തി കരുവാളിച്ച ശരീരവും ആയി തങ്ങളുടെ സുഹൃത്തുക്കളുടെ മുന്നില്‍‍ എത്തുന്വോള്‍ എവിടെ ആയിരുന്നു കഴിഞ്ഞ രണ്ട് ആഴ്ച്ച എന്ന് അവര്‍‍ ചോദിക്കാതിരിക്കില്ല .,132
എവിടെ,ഒരര്‍‍ത്ഥത്തില്‍‍ എവിടെ ആണ് അവധിക്കാലം ചെലവഴിക്കേണ്ടത് എന്ന തീരുമാനത്തില്‍‍ ആയിരിക്കാം വ്യക്തിഗതമൂല്യങ്ങള്‍ കൂടുതല്‍‍ സ്വാധീനം ചെലുത്തുന്നത് .,147
എവിടെ,എന്നാല്‍‍ എവിടെ ആണ് പോകേണ്ടത് എന്ന തീരുമാനം കുറേക്കൂടി യുക്തിസഹമായി കൈകൊള്ളുന്നത് അത്രെ .,155
എവിടെ,എന്തിന് തങ്ങള്‍ യാത്ര പോകുന്നു എന്ന ചോദ്യത്തിനും എവിടെ പോവുന്നു എന്ന തീരുമാനം വിശദീകരണം നല്‍കുന്നുണ്ട് .,156
എവിടെ,മുന്ഗണനാക്രമത്തില്‍ കലാരൂപങ്ങള്‍ കാഴ്ച വയ്ക്കുന്നത് എവിടെ വരുന്നു എന്നും അതിന് മുന്പ് ഉള്ള ആവശ്യങ്ങള്‍ പരിഹൃതം ആയോ എന്നും പരിശോധിക്കേണ്ടതുണ്ട് .,534
ടൂറിസത്തിന്റെ,"സാമൂഹ്യം ആയ മറ്റു ചില പ്രേരകഘടകങ്ങളും ആണ് , ടൂറിസത്തിന്റെ വളര്‍‍ച്ചയ്ക്ക് പിന്നില്‍‍ .",129
ടൂറിസത്തിന്റെ,ടൂറിസത്തിന്റെ ഘടനയെ നിയന്ത്രിക്കാനും സ്വാധീനിക്കാനും തോമസ്കുക്കിന് സാധിച്ചു .,243
