,temp,sentid,word,tag
35063,35063,2989,,
35064,35064,2989,A,O
35065,35065,2989,kukka,O
35066,35066,2989,nIkU,O
35067,35067,2989,nI,O
35068,35068,2989,kutuMbAnikI,O
35069,35069,2989,Apaxa,O
35070,35070,2989,rAkuMdA,O
35071,35071,2989,kApu,O
35072,35072,2989,kAswuMxi,O
35073,35073,2989,.,O
35074,35074,2990,alAge,O
35075,35075,2990,nI,O
35076,35076,2990,yiMtikI,O
35077,35077,2990,nI,O
35078,35078,2990,poVlAnikI,O
35079,35079,2990,kUdA,O
35080,35080,2990,kApalA,O
35081,35081,2990,kAswuMxi,O
35082,35082,2990,.,O
35083,35083,2991,mari,O
35084,35084,2991,",",O
35085,35085,2991,nI,O
35086,35086,2991,kukkaki,O
35087,35087,2991,nuvvu,O
35088,35088,2991,annaM,O
35089,35089,2991,peVttAlikaxA,O
35090,35090,2991,,
35091,35091,2991,aMte,O
35092,35092,2991,nI,O
35093,35093,2991,kaRtArjiwAnni,O
35094,35094,2991,koVMwa,O
35095,35095,2991,nI,O
35096,35096,2991,kukkaki,O
35097,35097,2991,peVttAli,O
35098,35098,2991,",",O
35099,35099,2991,OnA,O
35100,35100,2991,?,O
35101,35101,2991,alAge,O
35102,35102,2991,",",O
35103,35103,2991,nI,O
35104,35104,2991,praBuwvaM,O
35105,35105,2991,aMte,O
35106,35106,2991,55,B-NEN
35107,35107,2991,-,O
35108,35108,2991,nI,O
35109,35109,2991,kAvalikukka,O
35110,35110,2991,anuko,O
35111,35111,2991,,
35112,35112,2991,nuvvu,O
35113,35113,2991,katte,O
35114,35114,2991,pannulu,O
35115,35115,2991,aMte,O
35116,35116,2991,nI,O
35117,35117,2991,kukkaki,O
35118,35118,2991,nuvvu,O
35119,35119,2991,wiMdi,O
35120,35120,2991,peVttadaM,O
35121,35121,2991,anuko,O
35122,35122,2991,.,O
35123,35123,2991,.,O
35124,35124,2991,.,O
35125,35125,2991,?,O
35126,35126,2991,rEwu,O
35127,35127,2991,:,O
35128,35128,2991,mIru,O
35129,35129,2991,ceVppiMxi,O
35130,35130,2991,weVlisiMxi,O
35131,35131,2991,.,O
35132,35132,2991,.,O
35133,35133,2991,.,O
35134,35134,2991,.,O
35135,35135,2991,kAni,O
35136,35136,2991,A,O
35137,35137,2991,saMgawe,O
35138,35138,2991,nannu,O
35139,35139,2991,ceVppamaMtArA,O
35140,35140,2991,.,O
35141,35141,2991,.,O
35142,35142,2991,.,O
35143,35143,2991,.,O
35144,35144,2991,nA,O
35145,35145,2991,kukka,O
35146,35146,2991,nannu,O
35147,35147,2991,kApAduwU,O
35148,35148,2991,vuMxi,O
35149,35149,2991,,
35150,35150,2991,aMxukani,O
35151,35151,2991,nAkukka,O
35152,35152,2991,bAgAnU,O
35153,35153,2991,balaMgAnU,O
35154,35154,2991,vuMdAlaMte,O
35155,35155,2991,nA,O
35156,35156,2991,kukkaki,O
35157,35157,2991,nenu,O
35158,35158,2991,wiMdi,O
35159,35159,2991,peVttAli,O
35160,35160,2991,.,O
35161,35161,2992,saByudu,O
35162,35162,2992,:,O
35163,35163,2992,BeR,O
35164,35164,2992,_,O
35165,35165,2992,",",O
35166,35166,2992,bAgA,O
35167,35167,2992,ceVppAvu,O
35168,35168,2992,,
35169,35169,2992,caxuvu,O
35170,35170,2992,lekapoyinA,O
35171,35171,2992,cakkagA,O
35172,35172,2992,grahiMcAvu,O
35173,35173,2992,!,O
35174,35174,2993,rEwu,O
35175,35175,2993,:,O
35176,35176,2993,iMkA,O
35177,35177,2993,ceVppaniyyaMdi,O
35178,35178,2993,",",O
35179,35179,2993,nA,O
35180,35180,2993,kukka,O
35181,35181,2993,nannu,O
35182,35182,2993,ilA,O
35183,35183,2993,adigiMxi,O
35184,35184,2993,:,O
35185,35185,2993,"""",O
35186,35186,2993,ninnU,O
35187,35187,2993,nI,O
35188,35188,2993,AswinI,O
35189,35189,2993,kApAduwunnAnugaxA,O
35190,35190,2993,",",O
35191,35191,2993,nAku,O
35192,35192,2993,wiMdi,O
35193,35193,2993,peVttu,O
35194,35194,2993,"""",O
35195,35195,2993,annaxi,O
35196,35196,2993,.,O
35197,35197,2994,ApalYaMgA,O
35198,35198,2994,",",O
35199,35199,2994,nenu,O
35200,35200,2994,xAni,O
35201,35201,2994,wokani,O
35202,35202,2994,katukkumani,O
35203,35203,2994,nariki,O
35204,35204,2994,"""",O
35205,35205,2994,ixigo,O
35206,35206,2994,I,O
35207,35207,2994,woka,O
35208,35208,2994,winu,O
35209,35209,2994,"""",O
35210,35210,2994,annAnu,O
35211,35211,2994,.,O
35212,35212,2995,kukka,O
35213,35213,2995,moVrro,O
35214,35214,2995,moVrromani,O
35215,35215,2995,eduswU,O
35216,35216,2995,",",O
35217,35217,2995,"""",O
35218,35218,2995,nAwo,O
35219,35219,2995,",",O
35220,35220,2995,narikAvu,O
35221,35221,2995,.,O
35222,35222,2996,nAku,O
35223,35223,2996,noVppigA,O
35224,35224,2996,vuMxi,O
35225,35225,2996,"""",O
35226,35226,2996,ani,O
35227,35227,2996,yedciMxi,O
35228,35228,2996,.,O
35229,35229,2997,appudu,O
35230,35230,2997,",",O
35231,35231,2997,nenu,O
35232,35232,2997,annAnugaxA,O
35233,35233,2997,",",O
35234,35234,2997,"""",O
35235,35235,2997,osi,O
35236,35236,2997,veVrrixAnA,O
35237,35237,2997,",",O
35238,35238,2997,nI,O
35239,35239,2997,woka,O
35240,35240,2997,narikinA,O
35241,35241,2997,",",O
35242,35242,2997,nenu,O
35243,35243,2997,winnAnA,O
35244,35244,2997,",",O
35245,35245,2997,nIke,O
35246,35246,2997,peVduwunnAnugaxA,O
35247,35247,2997,",",O
35248,35248,2997,eVMxuku,O
35249,35249,2997,eduswAvu,O
35250,35250,2997,"""",O
35251,35251,2997,annAnu,O
35252,35252,2997,.,O
35253,35253,2997,.,O
35254,35254,2997,.,O
35255,35255,2997,.,O
35256,35256,2997,emaMtArubAbU,O
35257,35257,2997,?,O
35258,35258,2997,lok,B-NEO
35259,35259,2997,saByudi,O
35260,35260,2997,meVxudu,O
35261,35261,2997,paniceVyyalexu,O
35262,35262,2997,.,O
35263,35263,2998,96,B-NEN
35264,35264,2998,musalAyana,O
35265,35265,2998,peVlYlYikoVdukuni,O
35266,35266,2998,ASIrvaxiswU,O
35267,35267,2998,"""",O
35268,35268,2998,bAbU,O
35269,35269,2998,",",O
35270,35270,2998,suRamanexi,O
35271,35271,2998,yemito,O
35272,35272,2998,nIku,O
35273,35273,2998,ikamIxa,O
35274,35274,2998,weVluswuMxi,O
35275,35275,2998,.,O
35276,35276,2999,"""",O
35277,35277,2999,annAdu,O
35278,35278,2999,.,O
35279,35279,2999,.,O
35280,35280,2999,.,O
35281,35281,2999,.,O
35282,35282,2999,oVka,B-NEM
35283,35283,2999,saMvawsaraM,I-NEM
35284,35284,2999,gadicAka,O
35285,35285,2999,A,O
35286,35286,2999,peVlYlYikoVdukki,O
35287,35287,2999,A,O
35288,35288,2999,musalAyana,O
35289,35289,2999,kanabadagAne,O
35290,35290,2999,",",O
35291,35291,2999,peVlYlYikoVduku,O
35292,35292,2999,maMdipaduwU,O
35293,35293,2999,ilA,O
35294,35294,2999,annAdu,O
35295,35295,2999,:,O
35296,35296,2999,peji,O
35297,35297,2999,56,B-NEN
35298,35298,2999,-,O
35299,35299,2999,peVlYlYikoVduku,O
35300,35300,2999,:,O
35301,35301,2999,iMwa,O
35302,35302,2999,vayassu,O
35303,35303,2999,vaccinavAru,O
35304,35304,2999,mIru,O
35305,35305,2999,pacci,O
35306,35306,2999,abaxXAlu,O
35307,35307,2999,paluku,O
35308,35308,2999,wAranukolexu,O
35309,35309,2999,.,O
35310,35310,2999,.,O
35311,35311,2999,.,O
35312,35312,2999,.,O
35313,35313,2999,saMsAramaMte,O
35314,35314,3000,suKamemito,O
35315,35315,3000,ippudu,O
35316,35316,3000,nAku,O
35317,35317,3000,weVlisiMxi,O
35318,35318,3000,.,O
35319,35319,3000,.,O
35320,35320,3000,.,O
35321,35321,3000,.,O
35322,35322,3001,musalAyana,O
35323,35323,3001,:,O
35324,35324,3001,woVMxarapadaku,O
35325,35325,3001,bAbU,O
35326,35326,3001,",",O
35327,35327,3001,saMsAraMlo,O
35328,35328,3001,peVxxa,O
35329,35329,3001,suKamunnaxani,O
35330,35330,3001,nenu,O
35331,35331,3001,analexu,O
35332,35332,3001,.,O
35333,35333,3002,peVlYlYikAkapUrvaM,O
35334,35334,3002,yeVMwa,O
35335,35335,3002,suKaMgA,O
35336,35336,3002,vunnAvo,O
35337,35337,3002,weVlusukuMtAvani,O
35338,35338,3002,nA,O
35339,35339,3002,aBiprAyaM,O
35340,35340,3002,.,O
35341,35341,3003,97,B-NEN
35342,35342,3003,jadjI,B-NED
35343,35343,3003,:,O
35344,35344,3003,prawivAxi,B-NETE
35345,35345,3003,oVkamAta,O
35346,35346,3003,poVrabAtu,O
35347,35347,3003,ceVppi,O
35348,35348,3003,axi,O
35349,35349,3003,sarxukuMte,O
35350,35350,3003,abaxXaM,O
35351,35351,3003,ceVppAdu,O
35352,35352,3003,anadaM,O
35353,35353,3003,nyAyaMkAxu,O
35354,35354,3003,.,O
35355,35355,3003,.,O
35356,35356,3003,.,O
35357,35357,3003,.,O
35358,35358,3003,nenu,O
35359,35359,3003,kortuloki,O
35360,35360,3003,voVccinappudu,O
35361,35361,3003,",",O
35362,35362,3003,nA,O
35363,35363,3003,ristuvAcI,O
35364,35364,3003,mA,O
35365,35365,3003,snAnaM,O
35366,35366,3003,gaxilo,O
35367,35367,3003,sabbu,O
35368,35368,3003,peVttipakkanu,O
35369,35369,3003,peVtti,O
35370,35370,3003,maricipoyA,O
35371,35371,3003,nani,O
35372,35372,3003,weVliyaka,O
35373,35373,3003,",",O
35374,35374,3003,nA,O
35375,35375,3003,cewine,O
35376,35376,3003,vunnaxani,O
35377,35377,3003,ceVppevAdini,O
35378,35378,3003,.,O
35379,35379,3004,rAwri,O
35380,35380,3004,illu,O
35381,35381,3004,ceragAne,O
35382,35382,3004,peVlYlAM,O
35383,35383,3004,visukkuMtU,O
35384,35384,3004,ilA,O
35385,35385,3004,annaxi,O
35386,35386,3004,:,O
35387,35387,3004,peVlYlAM,O
35388,35388,3004,:,O
35389,35389,3004,mIku,O
35390,35390,3004,mawipoyiMxA,O
35391,35391,3004,",",O
35392,35392,3004,vAcIkosaM,O
35393,35393,3004,oVkariwaruvAwa,O
35394,35394,3004,oVkarni,O
35395,35395,3004,ayixuguru,O
35396,35396,3004,manuRyulni,O
35397,35397,3004,paMpiMcadaM,O
35398,35398,3004,.,O
35399,35399,3004,.,O
35400,35400,3004,.,O
35401,35401,3004,.,O
35402,35402,3005,jadjI,B-NED
35403,35403,3005,:,O
35404,35404,3005,ne,O
35405,35405,3005,neVvarnI,O
35406,35406,3005,paMpalexe,O
35407,35407,3005,.,O
35408,35408,3005,.,O
35409,35409,3005,.,O
35410,35410,3005,.,O
35411,35411,3005,koVMpawIsi,O
35412,35412,3005,vAcI,O
35413,35413,3005,iccAvA,O
35414,35414,3005,?,O
35415,35415,3005,peVlYlYAM,O
35416,35416,3005,:,O
35417,35417,3005,ivvakeMceswAnu,O
35418,35418,3005,?,O
35419,35419,3005,.,O
35420,35420,3005,.,O
35421,35421,3005,.,O
35422,35422,3005,.,O
35423,35423,3005,moVxata,O
35424,35424,3005,voVccinavAdu,O
35425,35425,3005,",",O
35426,35426,3005,snAnAlagaxilo,O
35427,35427,3005,sabbupeVttipakkana,O
35428,35428,3005,peVtti,O
35429,35429,3005,maricipoyAru,O
35430,35430,3005,ani,O
35431,35431,3005,sariggA,O
35432,35432,3005,anavAlu,O
35433,35433,3005,ceVbiwe,O
35434,35434,3005,.,O
35435,35435,3005,.,O
35436,35436,3005,.,O
35437,35437,3005,.,O
35438,35438,3006,98,B-NEN
35439,35439,3006,jElu,B-NED
35440,35440,3006,aXikAri,I-NED
35441,35441,3006,:,O
35442,35442,3006,poVrapAtu,O
35443,35443,3006,jarigiMxi,O
35444,35444,3006,",",O
35445,35445,3006,iravEyava,B-NETI
35446,35446,3006,wArIKuke,I-NETI
35447,35447,3006,nI,O
35448,35448,3006,SikRa,O
35449,35449,3006,pUrwi,O
35450,35450,3006,ayiMxi,O
35451,35451,3006,,
35452,35452,3006,ninnu,O
35453,35453,3006,paxirojulu,O
35454,35454,3006,yeVkkuvagA,O
35455,35455,3006,jElulo,O
35456,35456,3006,vuMceSAnu,O
35457,35457,3006,.,O
35458,35458,3006,.,O
35459,35459,3006,.,O
35460,35460,3006,.,O
35461,35461,3007,KExI,O
35462,35462,3007,:,O
35463,35463,3007,ParavAlexuleVMdi,O
35464,35464,3007,bAbayyA,O
35465,35465,3007,!,O
35466,35466,3007,I,O
35467,35467,3007,paxirojulU,B-NEM
35468,35468,3007,nA,O
35469,35469,3007,KAwAni,O
35470,35470,3007,jama,O
35471,35471,3007,kattaMdi,O
35472,35472,3007,.,O
35473,35473,3008,voVccesAri,O
35474,35474,3008,waggiMcukuMxurugAni,O
35475,35475,3008,.,O
35476,35476,3009,240,B-NEN
35477,35477,3009,-,O
35478,35478,3009,AhAra,O
35479,35479,3009,mUla,O
35480,35480,3009,paxArWAlu,O
35481,35481,3009,:,O
35482,35482,3009,Ist,O
35483,35483,3009,_,O
35484,35484,3009,",",O
35485,35485,3009,goXuma,O
35486,35486,3009,moVlaka,O
35487,35487,3009,",",O
35488,35488,3009,paMximAMsaM,O
35489,35489,3009,",",O
35490,35490,3009,kAleyaMlo,B-NETE
35491,35491,3009,",",O
35492,35492,3009,mudi,O
35493,35493,3009,XAnyAlalo,O
35494,35494,3009,giMjalalo,O
35495,35495,3009,",",O
35496,35496,3009,baMgAlYaxuMpalu,O
35497,35497,3009,",",O
35498,35498,3009,aratipaMdlalo,O
35499,35499,3009,I,B-NETE
35500,35500,3009,vitamin,I-NETE
35501,35501,3009,bAgA,O
35502,35502,3009,eVkkuvagA,O
35503,35503,3009,uMtuMxi,O
35504,35504,3009,.,O
35505,35505,3010,pAlu,O
35506,35506,3010,",",O
35507,35507,3010,gudlu,O
35508,35508,3010,",",O
35509,35509,3010,kAyagUralu,O
35510,35510,3010,",",O
35511,35511,3010,paMdlalo,O
35512,35512,3010,wakkuvagA,O
35513,35513,3010,uMtuMxi,O
35514,35514,3010,.,O
35515,35515,3011,niwyAvasarAlu,O
35516,35516,3011,:,O
35517,35517,3011,piridAksin,B-NETE
35518,35518,3011,niwyAvasaraM,O
35519,35519,3011,.,O
35520,35520,3012,AhAraMloni,O
35521,35521,3012,protIn,B-NETE
35522,35522,3012,AxArapadi,O
35523,35523,3012,uMtuMxi,O
35524,35524,3012,.,O
35525,35525,3013,aXikamEna,O
35526,35526,3013,proVtIn,B-NETE
35527,35527,3013,(,O
35528,35528,3013,sumAru,O
35529,35529,3013,100,B-NEM
35530,35530,3013,grA,I-NEM
35531,35531,3013,.,I-NEM
35532,35532,3013,),O
35533,35533,3013,gala,O
35534,35534,3013,AhAraM,O
35535,35535,3013,wIsukunnappudu,O
35536,35536,3013,piridAksin,B-NETE
35537,35537,3013,mowAxu,O
35538,35538,3013,rojuku,O
35539,35539,3013,nuMci,O
35540,35540,3013,uMdAli,O
35541,35541,3013,.,O
35542,35542,3014,wakkuva,O
35543,35543,3014,protIn,B-NETE
35544,35544,3014,(,O
35545,35545,3014,30,B-NEM
35546,35546,3014,grA.,I-NEM
35547,35547,3014,),O
35548,35548,3014,gala,O
35549,35549,3014,AhAraM,O
35550,35550,3014,wIsikoVnnappudu,O
35551,35551,3014,I,B-NETE
35552,35552,3014,vitamin,I-NETE
35553,35553,3014,rojuku,O
35554,35554,3014,1.25,B-NEN
35555,35555,3014,nuMci,O
35556,35556,3014,1.5,B-NEM
35557,35557,3014,avasaraM,O
35558,35558,3014,.,O
35559,35559,3015,oVka,B-NEN
35560,35560,3015,prODa,O
35561,35561,3015,mAnavuniki,O
35562,35562,3015,rojuku,O
35563,35563,3015,mi.grA,B-NEN
35564,35564,3015,oVka,B-NEN
35565,35565,3015,prODa,O
35566,35566,3015,swrIki,O
35567,35567,3015,2,B-NEM
35568,35568,3015,mi.grA.,I-NEM
35569,35569,3015,avasaraM,O
35570,35570,3015,.,O
35571,35571,3016,garBiNI,O
35572,35572,3016,swrIlaku,O
35573,35573,3016,rojuku,O
35574,35574,3016,pAlicce,O
35575,35575,3016,wallulaku,O
35576,35576,3016,0.5,B-NEM
35577,35577,3016,mi.grA,I-NEM
35578,35578,3016,axanaMgA,O
35579,35579,3016,AhAraMMlo,O
35580,35580,3016,cercAli,O
35581,35581,3016,.,O
35582,35582,3017,6,B-NEM
35583,35583,3017,neVlala,I-NEM
35584,35584,3017,lopu,O
35585,35585,3017,pillalaku,O
35586,35586,3017,6,B-NEM
35587,35587,3017,neVlalupE,I-NEM
35588,35588,3017,badi,O
35589,35589,3017,1,B-NEM
35590,35590,3017,saMvawsaraM,I-NEM
35591,35591,3017,lopu,O
35592,35592,3017,pillalaku,O
35593,35593,3017,piridAksin,B-NETE
35594,35594,3017,avasaraM,O
35595,35595,3017,.,O
35596,35596,3018,sAXAraNaMgA,O
35597,35597,3018,piridAksin,B-NETE
35598,35598,3018,lopiMcadamanexi,O
35599,35599,3018,jaragaxu,O
35600,35600,3018,.,O
35601,35601,3019,kAni,O
35602,35602,3019,xIni,O
35603,35603,3019,lopaMvalana,O
35604,35604,3019,vAMwulu,O
35605,35605,3019,",",O
35606,35606,3019,carmavyAXulu,O
35607,35607,3019,",",O
35608,35608,3019,narAla,O
35609,35609,3019,vyAXulu,O
35610,35610,3019,vaswAyi,O
35611,35611,3019,.,O
35612,35612,3020,pAMtoXeVnik,B-NETE
35613,35613,3020,AmlaM,I-NETE
35614,35614,3020,:,O
35615,35615,3020,ixi,O
35616,35616,3020,weVllati,O
35617,35617,3020,spatikAkqwi,O
35618,35618,3020,kaligi,O
35619,35619,3020,",",O
35620,35620,3020,cexu,O
35621,35621,3020,rucigala,O
35622,35622,3020,vitamin,B-NETE
35623,35623,3020,",",O
35624,35624,3020,GanarUpaMlokaMte,O
35625,35625,3020,xravarUpaMlo,O
35626,35626,3020,xIniki,O
35627,35627,3020,sWirawvaM,O
35628,35628,3020,eVkkuva,O
35629,35629,3020,.,O
35630,35630,3021,AmlAlu,B-NETE
35631,35631,3021,",",O
35632,35632,3021,kRArAlu,B-NETE
35633,35633,3021,",",O
35634,35634,3021,vedi,O
35635,35635,3021,xInini,O
35636,35636,3021,woVMxaragA,O
35637,35637,3021,nASanaMceswAyi,O
35638,35638,3021,.,O
35639,35639,3022,pAMtoXeVnik,B-NETE
35640,35640,3022,AmlaM,I-NETE
35641,35641,3022,prameyAlu,O
35642,35642,3022,:,O
35643,35643,3022,pAMtoXeVnik,B-NETE
35644,35644,3022,AmlaM,I-NETE
35645,35645,3022,koV,B-NETE
35646,35646,3022,eVMjEm,I-NETE
35647,35647,3022,A,I-NETE
35648,35648,3022,lo,O
35649,35649,3022,aMwarbAgamu,O
35650,35650,3022,.,O
35651,35651,3023,kAbatti,O
35652,35652,3023,I,O
35653,35653,3023,eVMjEM,B-NETE
35654,35654,3023,lone,O
35655,35655,3023,viviXa,O
35656,35656,3023,caryalawo,O
35657,35657,3023,pAMtoXeVnik,B-NETE
35658,35658,3023,AmlaM,I-NETE
35659,35659,3023,pAlgoVMtuMxi,O
35660,35660,3023,.,O
35661,35661,3024,avi,O
35662,35662,3024,:,O
35663,35663,3024,1,B-NEN
35664,35664,3024,.,O
35665,35665,3024,pAMto,B-NETE
35666,35666,3024,AmlAla,I-NETE
35667,35667,3024,saMSleRaNa,I-NETE
35668,35668,3024,viGatana,I-NETE
35669,35669,3024,241,B-NEN
35670,35670,3024,-,O
35671,35671,3024,2,B-NEN
35672,35672,3024,.,O
35673,35673,3024,koVleVsteVrAl,B-NETE
35674,35674,3024,",",O
35675,35675,3024,PAspolipid,B-NETE
35676,35676,3024,_la,O
35677,35677,3024,",",O
35678,35678,3024,steVrAyid,B-NETE
35679,35679,3024,hArmonula,I-NETE
35680,35680,3024,saMSleRaNa,I-NETE
35681,35681,3024,.,O
35682,35682,3025,3,B-NEN
35683,35683,3025,.,O
35684,35684,3025,himoglobin,B-NETE
35685,35685,3025,wayArI,O
35686,35686,3025,.,O
35687,35687,3026,4,B-NEN
35688,35688,3026,.,O
35689,35689,3026,adrinal,B-NETE
35690,35690,3026,graMXi,I-NETE
35691,35691,3026,paniceyadaMlo,O
35692,35692,3026,wodpaduta,O
35693,35693,3026,.,O
35694,35694,3027,AhAraMlo,O
35695,35695,3027,sAXAraNaMgA,O
35696,35696,3027,I,B-NETE
35697,35697,3027,vitamin,I-NETE
35698,35698,3027,lopiMcaxu,O
35699,35699,3027,.,O
35700,35700,3028,viviXa,O
35701,35701,3028,AhAra,O
35702,35702,3028,paxArWAlalo,O
35703,35703,3028,I,B-NETE
35704,35704,3028,vitamin,I-NETE
35705,35705,3028,viswAraMgA,O
35706,35706,3028,uMtuMxi,O
35707,35707,3028,.,O
35708,35708,3029,gudlu,O
35709,35709,3029,",",O
35710,35710,3029,pAlu,O
35711,35711,3029,",",O
35712,35712,3029,kAleyaM,B-NETE
35713,35713,3029,",",O
35714,35714,3029,mudiXAnyAlu,O
35715,35715,3029,",",O
35716,35716,3029,giMjalu,O
35717,35717,3029,Ist,O
35718,35718,3029,I,B-NETE
35719,35719,3029,vitamin,I-NETE
35720,35720,3029,eVkkuvagA,O
35721,35721,3029,uMtuMxi,O
35722,35722,3029,.,O
35723,35723,3030,kAyakUralalo,O
35724,35724,3030,ceVppukowagga,O
35725,35725,3030,mowAxulo,O
35726,35726,3030,uMtuMxi,O
35727,35727,3030,.,O
35728,35728,3031,AhAra,O
35729,35729,3031,paxArWAlalo,O
35730,35730,3031,I,B-NETE
35731,35731,3031,vitamin,I-NETE
35732,35732,3031,viswAraMgA,O
35733,35733,3031,uMdataMvalana,O
35734,35734,3031,xInilopaMvalana,O
35735,35735,3031,vacce,O
35736,35736,3031,vyAXulusAXAraNaMgA,O
35737,35737,3031,saMBaviMcavu,O
35738,35738,3031,.,O
35739,35739,3032,xIni,O
35740,35740,3032,lopaMvalana,O
35741,35741,3032,vAMwulu,O
35742,35742,3032,",",O
35743,35743,3032,carmavyAXulu,O
35744,35744,3032,",",O
35745,35745,3032,cewulu,O
35746,35746,3032,",",O
35747,35747,3032,kAlYlYa,O
35748,35748,3032,noVppulu,O
35749,35749,3032,",",O
35750,35750,3032,Akali,O
35751,35751,3032,lekapovadaM,O
35752,35752,3032,",",O
35753,35753,3032,ajIrwi,O
35754,35754,3032,ceyadaM,O
35755,35755,3032,.,O
35756,35756,3033,arikAlYlYa,O
35757,35757,3033,maMtalu,O
35758,35758,3033,moVxalEna,O
35759,35759,3033,lakRaNAlu,O
35760,35760,3033,kanipiswAyi,O
35761,35761,3033,.,O
35762,35762,3035,I,B-NETE
35763,35763,3035,vitamin,I-NETE
35764,35764,3035,peVxxavAriki,O
35765,35765,3035,rojuku,O
35766,35766,3035,4,B-NEN
35767,35767,3035,nuMci,O
35768,35768,3035,7,B-NEM
35769,35769,3035,avasaramavuwuMxi,O
35770,35770,3035,.,O
35771,35771,3036,garBiNI,O
35772,35772,3036,swrIlaku,O
35773,35773,3036,",",O
35774,35774,3036,pAlicce,O
35775,35775,3036,wallulaku,O
35776,35776,3036,iMwakaMteV,O
35777,35777,3036,axanaMgA,O
35778,35778,3036,avasaramavuwuMxani,O
35779,35779,3036,aMcanA,O
35780,35780,3036,.,O
35781,35781,3037,bayoVtin,B-NETE
35782,35782,3037,:,O
35783,35783,3037,bayoVtin,B-NETE
35784,35784,3037,oVka,B-NEN
35785,35785,3037,mono,B-NETE
35786,35786,3037,kArbAksilik,I-NETE
35787,35787,3037,AmlaM,I-NETE
35788,35788,3037,.,O
35789,35789,3038,ixi,O
35790,35790,3038,uRNaMvalana,O
35791,35791,3038,nASanaMkAxu,O
35792,35792,3038,.,O
35793,35793,3039,nIti,O
35794,35794,3039,lonu,O
35795,35795,3039,",",O
35796,35796,3039,AlkahAl,O
35797,35797,3039,karuguwuMxi,O
35798,35798,3039,.,O
35799,35799,3040,cAla,O
35800,35800,3040,eVMjEm,B-NETE
35801,35801,3040,_la,O
35802,35802,3040,caryalalo,O
35803,35803,3040,bayoVtin,B-NETE
35804,35804,3040,pAlgoVMtuMxi,O
35805,35805,3040,.,O
35806,35806,3041,di,B-NETE
35807,35807,3041,amineRan,I-NETE
35808,35808,3041,caryalo,I-NETE
35809,35809,3041,I,B-NETE
35810,35810,3041,vitamin,I-NETE
35811,35811,3041,oVka,B-NEN
35812,35812,3041,muKya,O
35813,35813,3041,pAwra,O
35814,35814,3041,vahiswuMxi,O
35815,35815,3041,.,O
35816,35816,3042,cAla,O
35817,35817,3042,AhAra,O
35818,35818,3042,paxArWAlalo,O
35819,35819,3042,bayoVtin,B-NETE
35820,35820,3042,viswAraMgA,O
35821,35821,3042,uMxi,O
35822,35822,3042,.,O
35823,35823,3043,pegulaloni,O
35824,35824,3043,sUkRmajIvulu,B-NETE
35825,35825,3043,koVMwa,O
35826,35826,3043,bayoVtin,B-NETE
35827,35827,3043,saMSleRaNa,O
35828,35828,3043,ceswAyi,O
35829,35829,3043,.,O
35830,35830,3044,jaMwusaMbaMXamEna,O
35831,35831,3044,AhAra,O
35832,35832,3044,paxArWAlalo,O
35833,35833,3044,aMte,O
35834,35834,3044,kAleyaM,B-NETE
35835,35835,3044,",",O
35836,35836,3044,mUwra,B-NETE
35837,35837,3044,piMdAlu,I-NETE
35838,35838,3044,",",O
35839,35839,3044,guddu,O
35840,35840,3044,pacca,O
35841,35841,3044,soVnalalo,O
35842,35842,3044,bayoVtin,B-NETE
35843,35843,3044,aXikaMgA,O
35844,35844,3044,uMxi,O
35845,35845,3044,.,O
35846,35846,3045,veruSeVnaga,O
35847,35847,3045,",",O
35848,35848,3045,Ist,O
35849,35849,3045,_,O
35850,35850,3045,koVnnirakAla,O
35851,35851,3045,paMdlu,O
35852,35852,3045,",",O
35853,35853,3045,kAyagUralalogUda,O
35854,35854,3045,I,B-NETE
35855,35855,3045,vitamin,I-NETE
35856,35856,3045,aXikaMgA,O
35857,35857,3045,uMxi,O
35858,35858,3045,.,O
35859,35859,3046,mAnavuniki,O
35860,35860,3046,rojuku,O
35861,35861,3046,I,B-NETE
35862,35862,3046,vitamin,I-NETE
35863,35863,3046,eVMwa,O
35864,35864,3046,avasaramo,O
35865,35865,3046,nirNayiMcabadalexu,O
35866,35866,3046,.,O
35867,35867,3047,I,B-NETE
35868,35868,3047,vitamin,I-NETE
35869,35869,3047,AhAraMlo,O
35870,35870,3047,lopiMcadaMgAni,O
35871,35871,3047,xAni,O
35872,35872,3047,lopaMvalla,O
35873,35873,3047,saMBaviMce,O
35874,35874,3047,vyAXulukAni,O
35875,35875,3047,Araxu,O
35876,35876,3047,.,O
35877,35877,3048,gudduloni,O
35878,35878,3048,weVlla,O
35879,35879,3048,soVnalo,O
35880,35880,3048,avidin,B-NETE
35881,35881,3048,ane,O
35882,35882,3048,paxArWaM,O
35883,35883,3048,uMtuMxi,O
35884,35884,3048,.,O
35885,35885,3049,I,O
35886,35886,3049,avidin,B-NETE
35887,35887,3049,bayoVdikan,B-NETE
35888,35888,3049,wo,O
35889,35889,3049,kalisi,O
35890,35890,3049,uMdadaMvalla,O
35891,35891,3049,bayoVtin,B-NETE
35892,35892,3049,SoRaNaku,O
35893,35893,3049,addupaduwuMxi,O
35894,35894,3049,.,O
35895,35895,3050,kAni,O
35896,35896,3050,guddu,O
35897,35897,3050,udikiMcinappudu,O
35898,35898,3050,avidin,B-NETE
35899,35899,3050,nirmUlaM,O
35900,35900,3050,avadaMvalana,O
