dropped,sentences
آ سکتا ہوں تھا,میں اس پیار کے بیچ کیسے آ سکتا ہوں ، یہ تو کبھی میرا تھا ہی نہیں ۔
ہوا رہے,ان کے مطابق انجمن ترقی پسند مصنفین کا قیام ۱۹۳۶ میں ہوا اور پریم چند ، ملک راج آنند ، سجادظہیر جیسے لوگ تنظیم کی قیادت میں رہے ۔
لکھا,میرے دوست پرنےکرشن نے اپنے مضمون ` ` ترقی_پسند تحریک کے 57 سال ` ` میں لکھا :
بنائی گئی تھی تھی کرنے دکھایا,` ` سجادظہیر کی ۱۹۳۶ میں بنائی گئی تنظیم کی اہمیت یہ تھی کہ وہ پہلی عظیم کوشش تھی جس میں اس پورے دائرے کی تخلیقی و انقلابی امکان کو روبہ_عمل کرنے کا خواب دکھایا ۔ ` `
سن لیں,اب ذرا ایک بیان خود انجمن ترقی_پسند مصنفین کے بنیادگزاروں میں سے ایک ملک راج آنند کی زبانی سن لیں :
پہنچا چھائی کیا,۱۹۳۵ میں لندن میں نومبر کے کہرے بھرے دنوں کے دوران ۱۹۳۱ کے مالی بحران کے مدنظر ہندوستان میں ہمارے جن اقدار کو نقصان پہنچا اور جس طرح ہندوستانی عوام میں ناامیدی چھائی ، اس سے دوچار ہم میں سے کچھ ساتھیوں نے انجمن ترقی_پسند مصنفین کا قیام ( لندن میں ) کیا ۔
کرتے رہے,لندن میں ہم ہر ہفتے ادبی نشست کرتے رہے ۔
ہوئی,حالانکہ کل_ہند انجمن ترقی_پسند مصنفین کی کانفرنس اپریل ۱۹۳۶ میں لکھنو میں ہوئی ۔ ` `
مانی جائے NULL NULL کرنے ہیں,ملک راج آنند کی بات صحیح مانی جائے یا موجودہ صدر پنلن کی ، یا دیگر قلمکاروں کی جو انجمن ترقی_پسند مصنفین کے قیام ۱۰ اپریل ۱۹۳۶ ثابت کرنے پر آمادہ ہیں ؟
کیا ہے بن جائے,آخر وجہ کیا ہے اس بات کی کہ اتنے چھوٹے سے وقفے میں ایسی مبہم حالت بن جائے ؟
جڑے ہیں اٹھائے گئے تھے,دراصل ، اس کے تار جڑے ہیں اوپر اٹھائے گئے پہلے سوال سے کہ پریم چند کمیونسٹ تھے یا نہیں ؟
ہے کیا کرنے تھے,ظاہر ہے کہ لندن میں جن لوگوں نے انجمن ترقی_پسند مصنفین کا قیام کیا ان میں بیشتر انگلینڈ میں تعلیم حاصل کرنے والے ہندوستانی ادیب اور قلمکار تھے ۔
تھے کہہ لوں تھے,وہ زیادہ_تر کمیونسٹ تھے اور دبی زبان میں یہ کہہ لوں کہ ان میں بیشتر اشراف یعنی ایلیٹ تھے ۔
آتے آتے بن چکے تھے,۱۹۳۰ کی دہائی آتے آتے پریم چند ہندوستانی ادیبوں میں خصوصاً ہندی اردو قارئین میں بلامبالغہ سب سے بڑا نام بن چکے تھے ۔
جڑنا پانے تھی,انجمن ترقی_پسند مصنفین کے قیام میں پریم چند کا نام جڑنا تنظیم کے لئے بڑی تعظیم پانے جیسی بات تھی ۔
کرنے کر دیا گیا,لہٰذا لکھنو کے سمینار کی صدارت کرنے والے پریم چند کو انجمن ترقی_پسند مصنفین کا بنیادگزار ہی مشہور کر دیا گیا ۔
تھا,انجمن ترقی_پسند مصنفین کا سیدھا تعلق ہندوستانی کمیونسٹ پارٹی سے تھا ۔
کر گئے تھے کر دیا ہونا ہو گیا,چنانچہ پریم چند مصنفین کی کانفرنس کی صدارت بھی کر گئے تھے ( اور جنھیں بعد میں کچھ نے انجمن مصنفین کے بنیادگزار کے روپ میں بھی قائم کر دیا ) ، ان کا نام کمیونسٹ ہونا بھی ضروری ہو گیا ۔
ہوئی بنا کر کرنے,تب قواعد شروع ہوئی پریم چند کے مضامین اور حوالوں کو بنیاد بنا کر انھیں کمیونسٹ ثابت کرنے کی ۔
ہوئے تھے,یقیناً پریم چند شروع میں بولشیوک انقلاب کے قائل ہوئے تھے ۔
تھے جا ملتا تھا,پریم چند جن کسانوں اور متاثرہ طبقے کے حامی تھے وہ نظریہ بولشیوک انقلاب اور کمیونسٹ خیالات سے جا ملتا تھا ۔
بتایا,مگر پریم چند نے کبھی خود کو کمیونسٹ نہیں بتایا ۔
ملی,نہ ان کے ادب میں پرتشدد بولشیوک انقلاب کی بازگشت ملی ۔
ملا لے جاتا تھا,ملا تشدد کا پیغام اور خونی انقلاب سے نفرت جو انھیں مارکس کے نہیں گاندھی بابا کے قریب لے جاتا تھا ۔
کرنا ہے کر لگا دیا جائے,پریم چند کو کمیونسٹ اعلان کرنا اسی طرح سے ہے جیسے جواہر لعل نہرو کو گاندھی سے الگ کر ان پر لال بلّا لگا دیا جائے ۔
ہوئی کیا,ہندوستانی کمیونسٹ پارٹی کی پہل پر ۱۹۳۶ میں ہی آل_انڈیا اسٹوڈنٹس فیڈریشن کی تشکیل ہوئی جس کا افتتاح نہرو نے کیا ۔
بھیجے تھے,گاندھی رابندرناتھ ٹیگور ، تیج بہادر سپرو ، خان عبدالغفّار خاں وغیرہ نے پیغام بھیجے اور مقررین میں گووند بلبھ پنت بھی شامل تھے ۔
تھی گنے گئے تھا,اب وہ پہل تو کمیونسٹ پارٹی کی تھی لیکن جو نام ابھی گنے گئے ان میں کون کمیونسٹ تھا ؟
کی کیا,انجمن ترقی_پسند مصنفین کے سمینار کی صدارت پریم چند نے ویسے ہی کی جیسے آل_انڈیا اسٹوڈینٹس فیڈریشن کے اجلاس کا افتتاح جواہرلعل نہرو نے کیا ۔
دے دینا چاہیئے,اس حساب سے تو نہرو اور دیگر لوگوں سمیت گوندولبھ پنت کو بھی کمیونسٹ قرار دے دینا چاہیئے ؟
کرنے کیا جاتا ہے,پریم چند کو کمیونسٹ ثابت کرنے کے جگاڑ میں بارہا ان کے ` مہاجنی_تہذیب ` مضمون کا ذکر کیا جاتا ہے ۔
کی,بےشک پریم چند نے ` نئی تہذیب کا سورج دوردراز مغرب سے طلوع ` کی ستائش کی ۔
تھا دکھی ٹوٹتی آئیں,یہ ایسا وقت تھا جب پہلے عالمی_جنگ کے بعد اچانک امید کی ایک کرن دکھی جس میں سرمایہ_داری کے ، استحصال کی ، غلامی کی زنجیریں ٹوٹتی نظر آئیں ۔
بنانی کر دی تھے تھے,اس نئی روشنی نے تمام ایسے لوگوں کے دلوں میں جگہ بنانی شروع کر دی جو مستحصِل ، جاگیردار اور سرمایہ_دارانہ نظام کے خلاف تھے یا خود استحصال_زدہ تھے ۔
پاتا,ان کی نظروں میں استحصال_زدہ سماج کیوں اونچا درجہ نہ پاتا ۔
کر دیا تھا جانتے تھے ہے کیا,اس نئے ابھرتے نظام نے تو ان کو بھی پرامید کر دیا تھا جو جانتے بھی نہیں تھے کہ کمیونزم ہے کیا ۔
تھی,ان کے لئے تو بس بھوک سے آزادی ہی سب کچھ تھی ۔
کہا ہے کر رہی ہے کرے گی,پریم چند نے کہا ، خوش_قسمت ہے وہ تہذیب ، جو مالداری اور ذاتی املاک کا خاتمہ کر رہی ہے اور جلد ہی یا دیر سے دنیا اس کی تقلید ضرور کرے گی -
کھاتی ہے ہے,یہ تہذیب فلاں ملک کے سماجی تخلیق یا دھرم و مذہب سے میل نہیں کھاتی یا اس ماحول کے مطابق نہیں ہے یہ دلیل نہایت بےربط ہے ۔
کہا,بالکل صحیح کہا شہنشاہِ_ناول نے ۔
ہونی چاہیئے,یہی امید ہونی چاہیئے عظیم قلمکار سے ۔
ہونا چاہیئے,اور نظام بھی ایسا ہی ہونا چاہیئے ۔
کرنے,بھوک اور غلامی سے آزاد کرنے والی ۔
ہوگا کرنے,لیکن کیا اتنا کافی ہوگا پریم چند کو کمیونسٹ ثابت کرنے کے لئے ؟
ہے,یعنی ان کے لئے اہم موضوع استحصال ، مہاجنی اور سرمایہ_داری سے آزادی ہے ۔
کر رہے ہیں,لیکن وہ مذہبوں تک کی تعریف کر رہے ہیں اسی سانس میں ۔
ہوا ملے ہونگے,اس کا مطلب یہ ہوا کہ عیسائیت یا بدھ مذہب کے ذریعہ استحصال ، مہاجنی اور سرمایہ_داری سے آزادی ملے تو وہ بھی اتنی ہی تعظیم کے حقدار ہونگے ۔
تھے,خود ذاتی زندگی میں پریم چند تمام ہندو روایات کے معتقد تھے ۔
ہے لے جاتی ہیں,سچائی یہ ہے کہ پریم_آشرم ، سیواسدن جیسے ناول اور متعدد کہانیاں اکثر ان کو گاندھی کی طرف لے جاتی ہیں نا کہ کمیونسٹ کی طرف ۔
ہوئی کی دیا,۱۹۳۶ میں ہوئی انجمن ترقی پسند مصنفین کی کانفرنس میں جہاں ایک طرف مولانا حسرت موہانی جیسے آدمی نے کمیونسٹ خیالات کی نشر و اشاعت کی بات کی وہیں پریم چند نے اپنی تقریر میں ایک بار بھی ایسا کوئی بیان نہیں دیا ۔
بتا سکتا ہے,کوئی اس کی وجہ بتا سکتا ہے ؟
رہنے دینے ہے,پریم چند کو کہانی_کار ہی رہنے دینے میں ہم سب کی بھلائی ہے ۔
چلنے رہے گی ہونا ہے,` ` ادب سماج کے آگے چلنے والی مشعل ` ہمیشہ رہے گی اس کے لئے پریم چند کا کمیونسٹ ہونا ضروری نہیں ہے ۔
کی ہے,ہمارے پچھلے ستاون برس کے دوست اشوک ( واجپیئی ، کبھی کبھی ، جن_ستّا ۹ جون ) نے نوبل انعام کی ایک صدی ` کی شروعات ہی ایک کثیر رائج ابہام سے کی ہے ۔
بیٹھا ہوا دیکھ رہا تھا,چڑا ایک ڈال پر بیٹھا ہوا اپنے خالی گھونسلے کو دیکھ رہا تھا ۔
تھی رہ رہ کر ڈھل کر آ رہی تھی,اس کے چہرے پر چڑچڑاہٹ تھی اور رہ رہ کر اس کی یہ چڑچڑاہٹ اس کی آواز میں ڈھل کر آ رہی تھی ۔
تھے,گھونسلے میں چڑیا اور اس کے بچے نہیں تھے ۔
جھانک کر دیکھا پڑا تھا,منے نے بھی دو بار جھانک کر دیکھا سچ میں گھونسلہ خالی پڑا تھا ۔
جھڑ رہے تھے کر بچنے کر رہا تھا ٹوٹ گئی,پیڑ پودوں سے پتّے جھڑ رہے تھے جو بار بار اس کے چہرے کو ادھر ادھر کر ان سے بچنے کی کوشش کر رہا تھا اور اس کی نیند ٹوٹ گئی ۔
آیا سنتے سنتے سو گیا تھا,منے کو یاد آیا کہ کل رات وہ دادی سے کہانی سنتے سنتے سو گیا تھا ۔
کیا ہوا چلا,کہانی میں آگے کیا ہوا یہ تو پتہ ہی نہیں چلا ۔
سویا دیکھ کر سنائی ہوگی سو گئی ہوگی کہہ رہی تھی تھک جاتے ہیں,غالباً دادی نے اسے سویا دیکھ کر کہانی آگے نہیں سنائی ہوگی یا پھر دادی خود بھی سو گئی ہوگی کیونکہ ممی کہہ رہی تھی کہ بوڑھے لوگ جلدی تھک جاتے ہیں ۔
کرتی رہتی ہیں,دن بھر کچھ نہ کچھ کرتی بھی رہتی ہیں ۔
آئی ہوئی تھی,آجکل اس کی دادی کچھ دنوں کے لئے اس کے پاس آئی ہوئی تھی ۔
سن کر سو جاوں گا کہا,کوئی بات نہیں آج کہانی سن کر ہی سو جاوں گا منے نے خود سے کہا ۔
جا پہنچا کرنے لگا سناؤ,صبح کے ناشتے کے بعد ہی وہ دادی کے پاس جا پہنچا اور ضد کرنے لگا کہ کل کی کہانی سناؤ ۔
سمجھایا سنی جاتی ہے,دادی نے اسے سمجھایا کہ کہانی رات میں سنی جاتی ہے ۔
سننے بھول جاتا ہے,دن میں کہانی سننے سے آدمی راستہ بھول جاتا ہے ۔
کی سننی ہے NULL,اس نے پھر ضد کی ` ` نہیں ، مجھے سننی ہے ۔۔۔ وہی کل والی کہانی ` ` ۔
سنا دی تھی,` وہ تو سنا دی تھی ` ۔
جانتا,وہ سب میں کچھ نہیں جانتا ۔
سو گیا تھا سننی ہے,میں سو گیا تھا ، بس مجھے کہانی سننی ہے ۔
کہتی ہیں ہو جاتی ہے سنی دیکھی,آپ کہتی ہیں رات میں سپنے میں کہانی پوری ہو جاتی ہے لیکن میں نے تو سپنے میں بھی پوری کہانی نہیں سنی اور نہ دیکھی ۔
ہے سن لینا سنا دونگی,اچھا ٹھیک ہے ، آج رات میں سن لینا ، میں پھر سے سنا دونگی ۔
ہو گئی کرتا رہا ہو سنے,بات طئے ہو گئی اور منا دن بھر انتظار کرتا رہا کہ کب رات ہو اور وہ دادی سے کہانی سنے ۔
ہو گئی کھا لیا جا گھسا,رات بھی ہو گئی اور جب سب نے کھانا کھا لیا تو منا پھر دادی کے بستر میں جا گھسا ۔
سونے ہو گیا تھا سننی تھی,اس کے خیال سے اب سونے کا وقت ہو گیا تھا اور اسے دادی سے کل والی کہانی سننی تھی ۔
سنانے کہا,اس نے پھر سے دادی کو کہانی سنانے کو کہا ۔
پوچھا بتا سنی تھی,دادی نے اس سے پوچھا - ` ` اچھا یہ بتا ، تو نے کہانی کہاں تک سنی تھی ؟ ` `
سنائیے,` ` آپ شروع سے سنائیے نا ۔۔۔
ہے,اچھا ٹھیک ہے ۔
کرنے کیا سو جانا,دادی نے کہانی شروع کرنے کے لئے پہلے اسے خبردار کیا ` ` لیکن کل کی طرح سے مت سو جانا ۔ ` `
سوؤں گا کہتے جائیے,` ` میں بالکل نہیں سوؤں گا بس آپ کہانی کہتے جائیے ۔ ` `
سن تھا تھی,` ` اچھا تو سن ` ` ایک تھا چڑا اور ایک تھی چڑیا ۔
بنا رکھا تھا,دونوں نے پیڑ کی ایک ڈال پر اپنا گھونسلہ بنا رکھا تھا ۔
تھے,ان کے دو بچے تھے ۔
رکھا تھا,ان لوگوں نے ان کا نام چیں_چیں اور چوں_چوں رکھا تھا ۔
NULL ملے,ایک دن چڑیا کو کہیں سے چاول کے ڈھیر سارے دانے اور چڑا کو دال کے دانے ملے ۔
سوچا بنایا جائے,دونوں نے سوچا کہ آج کچھ بنایا جائے ۔
تھا,ہفتے کا آخری دن تھا یعنی سنیچر ۔
چاہتے تھے بنے تھا بنے,چڑا اور چڑی چاہتے تھے کہ کھچڑی بنے لیکن بچوں کا من تھا کہ پلاؤ بنے ۔
بنانا کیا,چڑا اور چڑی نے پلاؤ بنانا ہی طئے کیا ۔
سو گئے پوچھا,سو تو نہیں گئے ؟ دادی نے بیچ میں پوچھا ؛ نہیں دادی
سنو سنو سویا جان کر بڑھائی,` ` تو سنو آگے سنو ` ` منا کو سویا نہ جان کر ، دادی نے کہانی آگے بڑھائی ۔
چڑھایا گیا,ایک بڑا سا پتیلہ چڑھایا گیا ۔
روک کر ہو کر جاننا چاہا ہوتا ہے,منے نے بیچ میں ہی روک کر متجسس ہو کر جاننا چاہا کہ چڑا چڑیا کا پیٹ تو چھوٹا ہوتا ہے تو پھر بڑا سا پتیلہ کیوں ؟
سمجھایا,دادی نے سمجھایا کہ گڑیوں کے برتن میں سے سب سے بڑا والا ۔
دیتا رہا مل کر بنایا,چڑا بھی ساتھ دیتا رہا اور دونوں نے مل کر پلاؤ بنایا ۔
بنا,پلاؤ بڑا ہی لذیذ بنا ۔
توڑے بنا ڈالی,چڑے نے پیڑ سے پتے توڑے اور جھٹ_پٹ پتوں کی پلیٹ بنا ڈالی ۔
بچھا کر بیٹھنے کر لیا گیا,دو ڈالوں پر ٹہنیاں اور بڑے پتوں کو بچھا کر بیٹھنے کا انتظام کر لیا گیا ۔
بھر کر اٹھایا گھس گئے,سب نے جی بھر کر پلاؤ کا لطف اٹھایا اور اپنے اپنے بستروں میں آرام سے گھس گئے ۔
آ گئی,سب کو نیند آ گئی ۔
ہو رہی تھی ٹوٹی ہو رہا تھا,ابھی شام ہو ہی رہی تھی کہ اچانک چیں_چیں کی نیند ٹوٹی اس کے پیٹ میں درد ہو رہا تھا ۔
سمجھنے ہے,وانی پرکاشن سے شائع ` ` ودھاؤں کاونیاس ` ` کتابی تبصرہ کا سلیقہ سمجھنے کا ایک سنہرا موقع ہے ۔
پڑھی گئی ہے,دراصل اس کتاب میں قلم_کار کے ذریعہ پڑھی گئی ۴۶ کتابوں کی روح جذب ہے ۔
ہے ہے,ان کی فطری دلچسپی کی وجہ سے ان میں بیشتر تعداد سوانح عمریوں کی ہے لیکن اس میں ناولوں اور خیالی کتابوں کی بھی وافر ترجمانی ہے ۔
ہے چھپے ہوئے چِھپے ہوئے تلاشتے چلتے ہیں بناتا ہے,یہ شاید اننت وجے کی صحافیانہ زمین کا ہی اثر ہے کہ وہ چھپے ہوئے کے ساتھ چِھپے ہوئے کو بھی تلاشتے چلتے ہیں اور ان کا یہی تجسس ان تبصروں کو کہیں بہت سفاک اور کہیں بہت رحمدل بناتا ہے ۔
بیچنے کرتے ہیں,اننت وجے جس خوبی سے بازار کے دباؤ میں کتابیں بیچنے کے ہتھکنڈؤں ( ان لائکلی ہیرو اومپوری ، نندتاپوری ، فائیوپوائنٹ سَم ون ، چیتن بھگت ) کو بےنقاب کرتے ہیں -
کرنے چوکتے,اسی بےباک طریقے سے سوانح عمری کی آڑ میں سوانح عمری ( کیپنگ دی فیتھ ۔ سومناتھ چٹرجی ) کو بھی اجاگر کرنے میں نہیں چوکتے ۔
پروسے جانے ناپتی ہے,ہمعصر عالمی اور ہندوستانی انگریزی ادب کی تخلیقیت کے ساتھ بازار کے مطالبے پر پروسے جانے والے مسالوں کی مقدار بھی ناپتی یہ کتاب عام قاری کے ساتھ ادب اور صحافت کے طلبا کے لئے عموماً اہم ہے ۔
پانے پینے ہوا ہے,دو دن پہلے اپنی فلم پان سنگھ تومر کے لئے قومی انعام پانے والے اداکار عرفان خان کے خلاف عوامی مقام پر سگریٹ پینے کے الزام میں اہم عروس البلاد ضلع مجسٹریٹ جےپور کی عدالت میں استغاثہ دائر ہوا ہے ۔
ہو گی,معاملے کی اگلی سماعت ۲۱ مارچ کو ہو گی ۔
کہنا ہے لینے آئے تھے,شاکی آنندسنگھ راٹھور کا کہنا ہے کہ وہ سات مارچ کو جےپور کے سانگانیر ایئرپورٹ اپنے ایک دوست کو لینے آئے تھے ۔
پی رہے تھے,اس دوران فلم اداکار عرفان خان سگریٹ_نوشی ممنوع علاقے میں کھلے_عام سگریٹ پی رہے تھے ۔
کی گئی دیا کرایا,اس کی شکایت ایئرپورٹ افسران سے کی گئی لیکن دھیان نہیں دیا اور نہ ہی سی سی ٹی وی فوٹیج ہی دستیاب کرایا ۔
کہنا ہے ہوتے ہیں پئینگے پڑ سکتا ہے,شاکی کا کہنا ہے کہ فلمی ستارے نوجوانوں اور بچوں کے آدرش ہوتے ہیں اور اگر وہی اس طرح کھلے_عام سگریٹ پئینگے تو اس سے ان پر مخالف اثر پڑ سکتا ہے ۔
کرنے لیتے ہیں ملنے رکھ لیتے ہیں ہونے لی گئی لے جانے دی گئی,ایئرپورٹ میں داخلہ کرنے سے قبل سیکورٹی افسر ہر ایک شخص کی تلاشی لیتے ہیں اور سگریٹ وغیرہ ملنے پر باہر ہی رکھ لیتے ہیں لیکن عرفان کے سیلیبریٹی ہونے کی وجہ سے ان کی تلاشی نہیں لی گئی اور انھیں سگریٹ اندر لے جانے دی گئی ۔
کر دیا ہے,لکھنئو حکومت نے صوبے کی فلمسازی پالیسی ۲۰۱۱ میں ترمیم کر دیا ہے ۔
بننے دی جائے گی,اب مقامی زبان میں بننے والی فلم کے لئے ۴۰ لاکھ کی جگہ ایک کروڑ روپئے کی گرانٹ دی جائے گی ۔
لینے کرانی ہوگی,ہندی فلموں کے لئے گرانٹ لینے کے لئے فلم کے کم سے کم ۷۵ فیصدی شوٹنگ اترپردیش میں کرانی ہوگی ۔
کئے جانے کر دیا گیا ہے,پالیسی میں ترمیم کئے جانے کا احکام جاری کر دیا گیا ہے ۔
بنانے دئے جاینگے,ایک سال میں ہی دوسری فلم بنانے پر انعام کے لئے منتخبہ ہدایت_کاروں کو ۵۰ لاکھ روپئے کی جگہ اب 1.25 کروڑ روپئے دئے جاینگے ۔
بڑھا کر کر دیا گیا ہے,اسی طرح ایک مالی سال میں بیشتر تعاون بڑھا کر ۵ کروڑ کر دیا گیا ہے ۔
دینے ہو کیا گیا ہے,ترمیم_شدہ پالیسی کے تحت اب تعاون دینے والی منتخبہ کمیٹی میں سندی قلم_کار جسے فلمسازی کے مضامین کے مضمون کا تجربہ ہو اسے بھی ممبر کے بطور شامل کیا گیا ہے ۔
کیا گیا ہے,یہ ترمیم تعمیری لاگت کے عملی اندازے کے لئے کیا گیا ہے ۔
دیکھا سنا ہوگا,تھئیٹر کی دنیا کے بارے میں آپ نے اب تک بہت کچھ دیکھا اور سنا ہوگا ۔
جانتے ہیں,لیکن کیا ماسکو کے ` ` کیٹ تھیئٹر ` ` کے بارے میں بھی آپ جانتے ہیں ۔
ہو رہا ہے,کافی وقت کے بعد ایک بار پھر دوبارہ یہ تھیئٹر شروع ہو رہا ہے ۔
دیکھے ہونگے,تھیئٹر میں فن کے نمونے تو آپ نے کئی بار دیکھے ہونگے ۔
ہے,لیکن ماسکو کا ` کیٹ تھیئٹر ` عام تھیئٹر سے بالکل الگ ہے ۔
ہیں,ایکٹنگ کے اس اسکول میں اہم کردار بلّیاں ہیں ۔
نچانا گھومتے ہوئے دکھانا چلنے دیکھے ہونگے,جوکرس کی پیٹھ پر اچھل کود سے لے کر گیند کو اشارے پر نچانا اور گھومتے ہوئے لٹھے قلابازیاں دکھانا یا پھر رسی پر چلنے جیسے کرتب آپ سرکس میں ضرور دیکھے ہونگے ۔
کرتی ہیں دیکھ کر دبانے ہو جاتے ہیں,روس میں جب یہی کرتب بلیاں کرتی ہیں تو اسے دیکھ کر لوگ دانتوں تلے انگلی دبانے کو مجبور ہو جاتے ہیں ۔
جانتی ہیں کرنا ہے دیکھتے ہنس کر ہو جائیں,کیٹ تھیئٹر کی یہ حیرت_انگیز بلیاں بخوبی جانتی ہیں کہ کب اور کون سا اسٹنٹ کرنا ہے جسے دیکھتے ہی ناظرین ہنس کر لوٹ_پوٹ ہو جائیں ۔
ہیں,` ` ماسکو کیٹ تھیئٹر ` ` کے بیڑے میں کل ۱۲۰ بلیاں شامل ہیں ۔
ہیں,یہ سبھی اپنے فن میں استاد ہیں ۔
جانا جاتا ہے,ان بلیوں کو ان کے پاگل_پن بھری حرکتوں اور اداکاری کے لئے جانا جاتا ہے ۔
جانا جاتا ہے,بلیوں کے اس رومانی اداکاری کو کئی ناموں سے جانا جاتا ہے ۔
ہیں,` ` کیٹنپرس ` ` ، ` ` کیٹ کلائونس ` ` اور ` ` کیٹ فرام دی یونیورس ` ` ایسے ہی کچھ نام ہیں ۔
مل کر کی تھی,اس روسی تھیئٹر کی شروعات ۱۹۹۰ میں مشہور اینیمل ٹرینر یوری ککلاچو اور ان کے بیٹے دامتری نے مل کر کی تھی ۔
چلنا لڑکھڑاتے ہوئے دکھانا کھڑے ہو کر دینا کر دیا دیکھنے آنے لگے,ان بلیوں نے جب رسیوں پر چلنا ، اچھلتے گھوڑے پر لڑکھڑاتے ہوئے کرتب دکھانا اور مِرربال پر کھڑے ہو کر پوز دینا شروع کر دیا تو دور دور سے لوگ کیٹ تھیٹر کو دیکھنے آنے لگے ۔
کر دیا گیا تھا,کئی وجوہات سے ` کیٹ تھیئٹر ` کو کچھ وقت کے لئے بند کر دیا گیا تھا ۔
ہوئی دیکھنے امڈ پڑا,اب نئے سرے سے ایک بار پھر اس تھئیٹر کی شروعات ہوئی تو لوگوں کا ہجوم بلیوں کی پرفارمینس دیکھنے کو امڈ پڑا ۔
مان رہے کر رہے ہیں,حالانکہ کچھ اینیمل رائٹس گروپ اینیملس کے ساتھ ایسے سلوک کو صحیح نہیں مان رہے اور تنقید کر رہے ہیں ۔
ہے کرنے ہوتی کرتے ہیں,لیکن ` ` کیٹ تھیٹر ` ` کے آرٹ ڈائریکٹر دامتری ککلاچیو کے مطابق تھیٹر کا ماحول کچھ ایسا ہی ہے کہ اس سے اینملس کو کام کرنے میں یہاں تکلیف نہیں ہوتی اور وہ بیحد اچھا محسوس کرتے ہیں ۔
بتاتے ہیں ہیں لایا جاتا ہے دی جاتی ہے,وہ بتاتے ہیں کہ ہمارے پاس ۱۰۰ بلیاں ہیں لیکن انھیں ساتھ لایا جاتا ہے اور انھیں تربیت دی جاتی ہے ۔
بس گئی ہے,دامتری کے مطابق اب تو یہاں بلیوں کی ایک دنیا ہی بس گئی ہے ۔
ہے ہے,دامتری کے والد یوری ککلاچیو کا دعویٰ ہے کہ یہ دنیا کا اکلوتا کیٹ تھیٹر ہے ۔
سکھاتے ہوئے دیکھا جا سکتا ہے,یوری کو بھی اسٹیج پر بلیوں کو اسٹنٹ اور میوزک پر کوریوگرافی سکھاتے ہوئے دیکھا جا سکتا ہے ۔
دیکھ سکتے ہیں,ان بلیوں کو شو سے پہلے اور بعد میں ناظرین تھیٹر کے گلاس کیٹ ٹمپل میں بھی دیکھ سکتے ہیں ۔
بن کر ہیں,فلم اسٹار سنی لیون بالی_ووڈ کا حصہ بن کر کافی خوش ہیں ۔
جڑنے کیا,حال ہی میں ایک تقریب کے دوران سنی نے بالی_ووڈ سے جڑنے کا اپنا تجربہ بیان کیا ۔
دینے کی تھی,ٹی_وی ریلٹی شو بگ_باس کے ذریعہ ہندوستانی تفریحی صنعت میں دستک دینے والی سنی نے بالی_ووڈ میں کیرئر کی شروعات پوجابھٹ کی فلم جسم ۲ سے کی تھی ۔
آئیں گی,اب وہ ایکتاکپور کی ہوم پروڈکشن فلم راگنی ایم ایم ایس ۲ میں نظر آئیں گی ۔
جانے لکھا ہے,اس کے بارے میں مصنفوں نے نہ جانے کیا - کیا لکھا ہے ۔
لکھا ہوتا ہے کرنے کرنے ہے,کچھ نے یہاں تک لکھا کہ جہاں گھاس کا ایک نشان بھی پیدا نہیں ہوتا ہے ، وہاں اتنی بڑی فوج کو تعینات کرنے یا اس کی حفاظت کرنے کا کیا مطلب ہے ۔
بھول گئے ہے,ایسے مصنف بھول گئے کہ اس زمرے میں سیاچن ہی محض ایک مقام نہیں ہے ۔
دیکھا جائے ہوتی ہے آتا ہے,دیکھا جائے تو جب بھی دفاعی رپورٹنگ کی بات ہوتی ہے سب سے پہلے جنگ کا خیال سامنے آتا ہے ۔
بدل گیا ہے,لیکن اب وقت بدل گیا ہے ۔
بانٹ سکتے ہیں,دفاعی رپورٹنگ کو اسلئے ہم دو حصوں میں بانٹ سکتے ہیں ، ایک جنگ کے دوران اور دوسرا امن کے دوران ۔
لیتے ہیں,پہلے ہم جنگی عہد کو لیتے ہیں ۔
جا سکتا ہے,کسی بھی فوجی آپریشن یا جنگ کے دوران کوئی بھی نامہ_نگار جائز منظوری کے بنا اس علاقہ میں نہیں جا سکتا ہے ۔
ہوتے ہیں جانے لینا ہے,ایسے سبھی علاقے پوری طرح فوج کے ماتحت ہوتے ہیں اور وہاں جانے کے لئے متعلقہ حکومت کی اجازت لینا ضروری ہے ۔
دیتے ہیں لے جاتے ہیں,کچھ ممالک دفاعی نامہ_نگاروں یا جنگی نامہ_نگاروں کو فوجی وردی دیتے ہیں اور انھیں علاقہ میں لے جاتے ہیں ۔
ہوتا ہے چلنا ہوتا ہے,اس حالت میں سارا آپریشن ایریا فوج کے تحت ہوتا ہے اور انھیں کے ہدایت کے مطابق چلنا ہوتا ہے ۔
کرنا ہوتا ہے,فوج کے ساتھ مارچ کرنا ہوتا ہے ۔
بھیجی جاتی ہیں کرتا ہے,"` جنگی علاقہ ` میں عموماً جو خبریں بھیجی جاتی ہیں , انھیں متعلقہ افسر ` سنسر ` کرتا ہے ۔"
چاہتا جائے پہنچا سکے,کوئی ملک نہیں چاہتا کہ کوئی بھی ایسی خبر باہر جائے ، جو ان کے دشمن کو فائدہ پہنچا سکے ۔
کرتے دینا ہے,دفاعی رپورٹنگ کرتے وقت ملک کے اپنے نامہ_نگاروں کو قومی مفاد پر دھیان دینا نہایت ضروری ہے ۔
