dropped,sentences
కాదనలేదు,ఆమె కాదనలేదు .
చెప్పడం అనిపించింది,మా తమ్ముడు చదువు చెప్పడం మా నాయనకు పెద్ద గొప్పగా అనిపించింది .
చేరారు,రాత్రి బడుల్లో ఆడవాళ్లు విపరీతంగా చేరారు .
మానేసినవాళ్లుకూడా చేరారు,మధ్యలో బడి మానేసినవాళ్లుకూడా చేరారు .
పట్టారు,బిడ్డతల్లులుకూడా పలకాబలపం పట్టారు .
తెలుసా,ఎందుకో తెలుసా ?
మారిపోయింది అనుకోసాగారు,లోకం మారిపోయింది అంటూ అందరూ అనుకోసాగారు .
ఉన్నప్పుడు చెప్పించుకొన్నాను,పగలు తీరిక ఉన్నప్పుడు ఇంట్లో కూడా చెప్పించుకొన్నాను .
పెరిగింది,నాలో పట్టుదల పెరిగింది .
తెలిశాయి,చదువులో మాకు చాలా సంగతులు తెలిశాయి .
తెలిసే రావాలి,లోకం తెలిసే వయసు రావాలి .
కనడానికి రావాలి,పిల్లలను కనడానికి శక్తి రావాలి .
ఇవ్వడం NULL,కట్నం ఇవ్వడం నేరం NULL .
తీసుకోవడం ఉంది,తీసుకోవడం అని ఒక పాఠంలో ఉంది .
చేస్తున్నారు,మగవాళ్లలాగా పొలం పనులు చేస్తున్నారు .
నడుపుతున్నారు,సంసారాలు నడుపుతున్నారు .
తొక్కుతున్నారు,టవున్లలో ఆడవాళ్లు సైకిళ్లు తొక్కుతున్నారు .
నడుపుతున్నారు,కార్లు నడుపుతున్నారు .
ఏలారు,ఒకప్పుడు ఆడవాళ్లు రాజ్యాలు ఏలారు .
చేశారు,యుద్ధాలు చేశారు .
ఉన్నారు,ఇప్పుడుకూడా మిలటరీలో ఆడవాళ్లు ఉన్నారు .
ఉన్నారు,పోలీసుల్లో ఆడవాళ్లు ఉన్నారు .
NULL,ఆడామగా పనిలో సమానం NULL .
NULL,తెలివిలో సమానం NULL .
కనేది NULL,పైగా బిడ్డల్ని కనేది తల్లి NULL .
పెంచేది NULL,పెంచేది తల్లి NULL .
లేకుంటే లేదు,ఆమె లేకుంటే లోకమే లేదు .
చూస్తారు,మరి ఆడపిల్లను తక్కువగా ఎందుకు చూస్తారు ?
చదివించరు,మగపిల్లలలాగా ఎందుకు చదివించరు .
వేస్తారు,పరాయిదాన్నిలా ఎందుకు లెక్క వేస్తారు ?
మాట్లాడుకొన్నాము,ఇవన్నీ మేము మాట్లాడుకొన్నాము .
వచ్చేవి,అందులో ఇవన్నీ వచ్చేవి .
మండిపడేవాడు,ఆ కోపంతో మా అమ్మమీద మండిపడేవాడు .
NULL,నేను ఆడపిల్లను NULL .
రేగేవి,మాలో ఎన్నో ఆలోచనలు రేగేవి .
కనిపించసాగింది,మాకు కొత్త లోకం కనిపించసాగింది .
గడిచాయి,ఆరు నెలలు గడిచాయి .
చదవగలను,నేను ఇప్పుడు బాగా చదవగలను .
తెలిసాయి,చాలా సంగతులు నాకు తెలిసాయి .
మింగేవాళ్లం,ఎవరి కన్నీళ్లు వాళ్లు మింగేవాళ్లం .
చేరాం,ఆడవాళ్లం ఒకచోట రోజూ చేరాం .
చెప్పుకొన్నాం,మా కష్టాలు ఒకరితోఒకరం చెప్పుకొన్నాం .
కలిసి మాట్లాడుకొన్నాము,కలిసి మాట్లాడుకొన్నాము .
మండిపడేవాడు,నామీద మండిపడేవాడు .
చదువుకొన్నారట,మాలాగా జిల్లాఅంతా లక్షలు ఆదిమంది చదువుకొన్నారట .
చదువుకొన్న NULL,చదువుకొన్న వాళ్లలో ఆడవాళ్లే ఎక్కువ NULL .
చదువుకొన్న మూసివేయించారట,చదువుకొన్న ఆడవాళ్లు చాలా ఊళ్లలో సారాయిఅంగళ్లు మూసివేయించారట .
సాధించకొన్నారట,కొన్ని చోట్ల మగవాళ్లకు సమానంగా కూలి సాధించకొన్నారట .
తెలిశాయి,ఇవన్నీ మాకు సెంటర్లలో తెలిశాయి .
పెట్టారు,ఇప్పుడు మా ఊళ్లో జనచైతన్యకేంద్రాలు పెట్టారు .
ఉన్నాయి,వాటిలో ఎన్నో మంచి విషయాలు ఉన్నాయి .
చెబుతున్నారు,వారంవాషం ఎన్నో సంగతులు చెబుతున్నారు .
పాడిస్తున్నారు,పాటలు పాడిస్తున్నారు .
తప్పేముంది,పాపం ఇందులో మా అమ్మ తప్పేముంది ?
చెప్పిస్తున్నారు,పెద్దలచేత కొత్త విషయాలు చెప్పిస్తున్నారు .
చదువుతున్నాం,మేము ఇప్పుడు పేపరుకూడా చదువుతున్నాం .
కొట్టే పెట్టుకొన్నారట,ఒక జిల్లాలో రాళ్లు కొట్టే ఆడవాళ్లు సొసైటీలు పెట్టుకొన్నారట .
చెయ్యడం మానుకొన్నారట,ఒకరికింద పని చెయ్యడం మానుకొన్నారట .
చదివి తెలుసుకొన్నాం,ఇవన్నీ మేము పేపర్లో చదివి తెలుసుకొన్నాం .
వచ్చాడు,ఈమధ్య మా ఊరికి కలెక్టరు వచ్చాడు .
కలిసి పెట్టుకొన్నాం,ఆయనకు అందరం కలిసి అర్జీ పెట్టుకొన్నాం .
కావాలని అడిగాం,ఊరికి కొళాయిలు కావాలని అడిగాం .
వేయిస్తానని చెప్పాడు,ఆయన వీధికు ఒక బోరింగు వేయిస్తానని చెప్పాడు .
చూడడం NULL,అంత పెద్ద అధికారిని చూడడం నాకు అదే మొదటిసారి
ఏముంది,నా తప్పు ఏముంది ?
వచ్చినా కావలసినవి అడుగుతున్నాం,ఇప్పుడు ఏ అధికారి వచ్చినా మాకు కావలసినవి అడుగుతున్నాం .
జరిగినా ఎదిరిస్తున్నాం,ఏ అన్యాయం జరిగినా కలిసికట్టుగా ఎదిరిస్తున్నాం .
కాదు,ఇప్పుడు నేను ఒంటరిదాన్ని కాదు .
తెలియని కాదు,లోకం తెలియని అమాయకురాలిని కాదు .
ఒప్పుకోరు,మా ఊళ్లో ఆడవాళ్లు ఎవ్వరూ ఒప్పుకోరు .
వచ్చాయి,నాకు మూడుఏళ్ళు వచ్చాయి .
తెలుసా,మరోసంగతి మీకు తెలుసా ?
NULL,మన దేశంలో మగవాళ్లకంటే జనాభాలో ఆడవాళ్లు తక్కువ NULL .
చనిపోతున్నారు,మగవాళ్లకంటే ఆడవాళ్లు ఎక్కువ మంది చనిపోతున్నారు .
చనిపోతున్నారు,అయిదేళ్లలోపు ఆడపిల్లలు మరీఎక్కువగా చనిపోతున్నారు .
కనేటప్పుడు చనిపోతున్నారు,బిడ్డల్ని కనేటప్పుడు ఎంతోమంది తల్లులు చనిపోతున్నారు .
అనుకోనేరు,ప్రపంచంలో ఎక్కడైనా ఇంతే అనుకోనేరు .
లేదు,చాలా దేశాల్లో ఈ పరిస్థితి లేదు .
జరగడం లేదు,మన దేశంలోనూ కేరళలో ఇట్లా జరగడం లేదు .
జరగడం లేదు,అన్నింటా ముందున్న దేశాల్లోనూ ఇట్లా జరగడం లేదు .
పోసుకొనింది,మళ్ళీ మా అమ్మ పురుడు పోసుకొనింది .
NULL,అక్కడ జనాభాలో ఆడవాళ్లూ మగవాళ్లూ సమానం NULL .
పాలవుతున్నారు,మరి ఆడవాళ్లు ఎందుకు మాటిమాటికీ రోగాల పాలవుతున్నారు ?
చనిపోతున్నారు,ఆడవాళ్లు ఎందుకు ఎక్కువగా చనిపోతున్నారు ?
అంటారు,ఎందుకు అంటారు ?
దొరకడం NULL,ఆడవాళ్లకు పుష్టికరమైన తిండి దొరకడం తక్కువ NULL .
తినగా తింటుంటారు,ఆడపిల్లలుకూడా అందరూ తినగా చివర తింటుంటారు .
పడుకొంటారు,అప్పుడప్పుడూ వాళ్లు ఆకలితోనే పడుకొంటారు .
కాదు NULL,అంతే కాదు ఆడవాళ్లకు చాకిరీ ఎక్కువ NULL .
ఉండే కావు,ఇంకో కారణం ఆడవాళ్లు ఉండే చోట్లు ఆరోగ్యానికి మంచివి కావు .
పుట్టాడు,ఈసారి నాకు తమ్ముడు పుట్టాడు .
తీసుకోలేరు,మరోకారణం ఆరోగ్యంకోసం వాళ్లు జాగ్రత్తలు తీసుకోలేరు .
వదిలేసి వెళ్లేది,ఈ ప అంతా వదిలేసి ఆసుపత్రికి ఎపుడు వెళ్లేది ?
చూచేందుకు లేకపోవడం NULL,ఆడవాళ్ల జబ్బులు చూచేందుకు వసతులు లేకపోవడం NULL .
పరీక్షించేది,ఈమెను ఎలా పరీక్షించేది ?
ఏమనుకొంటారు,వాళ్లు ఏమనుకొంటారు ?
NULL,అబ్బా ఈ ఆడళ్లతో ఇదే గొడవ NULL .
వేగుతారు,ఎవడు వేగుతారు ?
చేసేవాళ్లు కాదు,వైద్యాన్ని వ్యాపారం చేసేవాళ్లు తక్కువ ఏం కాదు .
పుట్టాడని సంబరపడిపోయాడు,కొడుకు పుట్టాడని మా నాయన సంబరపడిపోయాడు .
పుట్టగానే చంపేసేవాళ్లు ఉన్నారు,పుట్టగానే ఆడపిల్లను చంపేసేవాళ్లు ఉన్నారు .
NULL,విజయవాడలో మరో ఆడ శిశువు హత్య NULL .
దొరికిన NULL,తిరుపతిలో మురుగు కాల్వలో దొరికిన ఆడపిల్ల శవం గుడి మెట్లమీద అనాధ ఆడ శిశువు చెత్త కుప్పల్లో పసి పాప
లేకుండా ఆలోచిస్తారు,కొంతమంది అధికార్లు అర్థం లేకుండా ఆలోచిస్తారు .
పట్టదు,ఆపరేషన్లుతప్ప వాళ్లకు ఆడవాళ్ల ఆరోగ్యం పట్టదు .
తింటున్నారు,ఇదిగో మీరంతా ఆరోగ్య కార్యకర్తల జీతాలు తింటున్నారు .
చేయించాలి,ఆడవాళ్లకు ఆపరేషన్లు చేయించాలి .
చచ్చి బతికింది,ఐతే ఈ కాన్పుతో మా అమ్మ చచ్చి బతికింది .
పట్టుకొనిరావాలి,కనీసం నెలకు 30కేసులు పట్టుకొనిరావాలి .
కనేటప్పుడూ NULL,కనేటప్పుడూ వైద్యం అవసరం NULL .
NULL,ఎక్కువ జాగ్రత్తలూ అవసరం NULL .
అవసరమయ్యేది,వైద్యం అవసరమయ్యేది ?
కనేస్తుందా,అంతటితో సుఖంగా కనేస్తుందా ?
తీశారు,ఆపరేషను చేసి బిడ్డను తీశారు .
తగినంత ఉండాలి,తగినంత తీరిక ఉండాలి .
ఉండాలి,చదువు ఉండాలి .
కావాలో నిర్ణయించుకొనే వీలుండాలి,గర్భవతి కావాలో ఆమె నిర్ణయించుకొనే వీలుండాలి .
లేనపుడు కాకుండేందుకు తెలిసిఉండాలి,అవసరం లేనపుడు కాకుండేందుకు మార్గం ఏదో ఆమెకు తెలిసిఉండాలి .
ఉంటే కావడం NULL,ఇవి అన్నీ ఉంటే గర్భవతి కావడం ఆమెకు ఓ పండుగ NULL .
లేకుంటే NULL,దీనికితోడు అలాంటప్పుడు తగిన వైద్య సాయమూ లేకుంటే ఆమె ఏమవుతుంది NULL ?
ఉన్నవాళ్లకు సోకితే NULL,ఐతే కడుపుతో ఉన్నవాళ్లకు ఇవి సోకితే ప్రమాదం NULL .
NULL,నేను అందరిలాంటి ఆడపిల్లనే NULL .
ఉన్నప్పుడు NULL,అందువల్ల కడుపుతో ఉన్నప్పుడు జాగ్రత్తలు అవసరం NULL .
లేనివాళ్లకు NULL,లేనివాళ్లకు మరిన్ని జాగ్రత్తలు అవసరం NULL .
కంటారు,అప్పుడే వాళ్లు సుఖంగా కంటారు .
అందించాలి,మంచి ఆహారం అందించాలి .
ఇవ్వాలి,ఐరన్ మాత్రలు ఇవ్వాలి .
ఉండాలి,తీరిక ఉండాలి .
వచ్చి చేస్తుండాలి,ఆరోగ్యకార్యకర్త తరచుగా వచ్చి పరీక్షలు చేస్తుండాలి .
ఇస్తే సరిపోదు,ఏదోకొంత ఎక్కువ ఆహారం ఇస్తే సరిపోదు .
కుదుటపడవు,ఐరన్ మాత్రలతో అంతాఅన్నీ కుదుటపడవు .
మారింది,రోగాల పుట్టగా మారింది .
చదువుకోలేదు అనుకోండి,ఆమె చదువుకోలేదు అనుకోండి .
ఇస్తే సరిపోతుంది,ఇలాంటప్పుడు కొంచెం మంచి ఆహారం ఇస్తే ఎలా సరిపోతుంది ?
పెరగాలి,అసలు విషయం ఏమంటే మొదటినుంచి ఆడవాళ్లు ఆరోగ్యంగా పెరగాలి .
పడుతుంది,మన ఆరోగ్యం బతుకుల్ని అద్దం పడుతుంది .
ఉన్నప్పుడు NULL,గర్భంతో ఉన్నప్పుడు ఆమెకు ఇద్దరి ఆహారం అవసరం NULL .
పనిచేసే ఉండాలి,ఆడవాళ్లకు మగవాళ్లతో సమానంగా పనిచేసే హక్కు ఉండాలి .
సంబరపడిపోతున్నాడు,మా నాయన సంబరపడిపోతున్నాడు .
అంటారా,ఎలా అంటారా ?
చదువుకోవాలి,అందుకే ఆడవాళ్లు చదువుకోవాలి .
నిలబడ్డం తెలుసుకోవాలి,సొంత కాళ్లమీద నిలబడ్డం తెలుసుకోవాలి .
ఏర్పడుతుందో తెలుసుకోవాలి,ఒక కొత్త ప్రపంచం ఎలా ఏర్పడుతుందో తెలుసుకోవాలి .
NULL,వాళ్ళది కమలాపురం NULL .
ఉంది,వాళ్ళకు సొంత ఇల్లు ఉంది .
NULL,ఆ ఇంట్లో ఒక గది NULL .
వేసిఉంటుంది,ఎప్పుడూ తాళం వేసిఉంటుంది .
అనుకొనింది,మా అమ్మ అదేపదివేలు అనుకొనింది .
ఉంటాయి,తాళం చెవులు గంగులు మొలలోనే ఉంటాయి .
పోతాడు,రోజూ ఒకసారి గంగులు ఆ గదిలోకి పోతాడు .
మూసుకుంటాడు,తలుపులు మూసుకుంటాడు .
NULL,గంటసేపు లోపలేలోపలే NULL .
వచ్చి వేసేవాడు,తరవాత బయటకు వచ్చి తాళం వేసేవాడు .
ఊరికిపోయేవాడు,నెలరోజులకు ఒకసారి గంగులు ఊరికిపోయేవాడు .
తెచ్చేవాడు,ఏదో సంచి తెచ్చేవాడు .
దాచుకునేవాడు,ఆ గదిలో దాచుకునేవాడు .
పెరిగేకొలది NULL,మా తమ్ముడు పెరిగేకొలది NULL .
వచ్చారు,ఒకసారి గంగులు ఇంటికి చుట్టాలు వచ్చారు .
ఉంది అడిగారు,ఆ గదిలో ఏమి ఉంది అని సీతాలును అడిగారు .
తెలియదు,నాకు తెలియదు .
తెలుసు,మా ఆయనకే తెలుసు .
అడిగారు,వాళ్లు గంగులును అడిగారు .
లేదు,ఆ గదిలో ఏమీ లేదు .
పెరిగింది,నా అవసరం పెరిగింది .
వేసిఉంచాను,ఊరికే తాళం వేసిఉంచాను .
వెళ్లిపోయారు,తరవాత చుట్టాలు వెళ్లిపోయారు .
తెలిసింది,ఇరుగుపొరుగువారికి ఈ సంగతి తెలిసింది .
ఉంది,ఆ గదిలో బీరువా ఉంది .
ఉంది,బీరువాలో చాలా డబ్బు ఉంది .
ఉండేది,పనివారికికూడా అనుమానం ఉండేది .
చూసేవారు,తలుపుసందుల్లోనుంచి చూసేవారు .
కనిపించేదికాదు,వాళ్లకు ఏమీ కనిపించేదికాదు .
ఆనించి వినేవారు,తలుపులకు చెవి ఆనించి వినేవారు .
వినిపించేది కాదు,ఏమీ వినిపించేది కాదు .
ఉంది,లోపల ఏదో ఉంది .
NULL,అని వాళ్లకు అనుమానం NULL .
అడిగేవారు,సీతాలును అడిగేవారు .
చెప్పలేకపోయేది,సీతాలు ఏమీ చెప్పలేకపోయేది .
తెలియదా,మొగుడి సంగతి పెళ్లానికి తెలియదా .
అనుకొనేవారు,అది ఏంవింత అని అందరూ అనుకొనేవారు .
ఊపాలి.,వాడి ఉయ్యాల ఊపాలి.
గడిచాయి,కొన్ని రోజులు గడిచాయి .
సోకాయి,ఒకసారి ఊళ్లో చాలా మందికి రోగాలు సోకాయి .
బాధపడుతున్నారు,కొందరు విరేచనాలతో బాధపడుతున్నారు .
NULL,కొందరికి జ్వరం NULL .
NULL,పశువులకు రోగాలు NULL .
చనిపోయింది,ఒకరి గేదె చనిపోయింది .
చేసిందే,ఇదంతా గంగులు చేసిందే .
తెలుసు,గంగులుకు తెలుసు .
చేసే NULL,ఆ గదిలో అతను చేసే పని ఇదే NULL .
జరుగుతోంది అనుకునేవారు,అందుకే ఇలా జరుగుతోంది అని అనుకునేవారు .
,ఏమయింది .
చేశాడు,మీ ఆయన చేతబడి చేశాడు .
చేసే NULL,ఆ గదిలో మీ ఆయన చేసే పని ఇదే NULL .
సోకుతున్నాయి,అందుకే ఊరి జనానికి రోగాలు సోకుతున్నాయి .
ఊడగొట్టాలి,గంగులు పళ్లు ఊడగొట్టాలి .
పిలుచుకురా అరిచారు,బయటికి పిలుచుకురా అని అరిచారు .
ఎరగడు,ఆయన ఏ పాపం ఎరగడు .
ఉన్నాడు,ఆ గదిలోనే ఉన్నాడు .
వేలాడేశాడు,ఒకసారి వాడు ఉయ్యాలనుంచి బయటికి తల వేలాడేశాడు .
కొట్టకండి,ఆయనను కొట్టకండి .
పొయింది,అంటూ సీతాలు లోపలికి పొయింది .
తోసుకుంటూ NULL,జనం తలుపులు తోసుకుంటూ లోపలికిలోపలికి NULL .
ఊడగొడతాం,నీ పళ్లు ఊడగొడతాం .
ఉలకలేదు,గంగులు ఉలకలేదు .
తిట్టేవాడు,చిన్నతనంలో మా నాయన తిట్టేవాడు .
మానలేదు,అయినా నేను ఈ అలవాటు మానలేదు .
గుక్కతిప్పుకోకుండా ఏడవసాగాడు,గుక్కతిప్పుకోకుండా ఏడవసాగాడు .
NULL,నా కథ అందరి ఆడపిల్లల కధే NULL .
కంటపడకూడదు,పిల్లల కంటపడకూడదు .
తెలియకూడదు,సీతాలుకు తెలియకూడదు .
NULL,అందుకే ఈ పని NULL .
మూసుకుంటాను,గది తలుపులు మూసుకుంటాను .
చూశారు,అందరూ వింతగా చూశారు .
పోతాను,వారంవారం ఊరికి పోతాను .
తెచ్చుకుంటాను,లంక పొగాకు తెచ్చుకుంటాను .
దాచుకుంటాను,ఈ గదిలో దాచుకుంటాను .
పట్టుకోవడం కాలేదు,వాడిని పట్టుకోవడం నాచేత కాలేదు .
వేసుకుంటాను,గదికి తాళం వేసుకుంటాను .
ఉంది,ఆ సంచిలో పొగాకు ఉంది .
చూసుకున్నారు,అందరూ ఒకరిముఖంఒకరు చూసుకున్నారు .
తాగను,ఈ రోజు నుంచీ నేను చుట్ట తాగను .
తాకను,పొగాకు తాకను .
నవ్వుకుంటూ పోయారు,ఊరి జనం నవ్వుకుంటూ ఇళ్లకు పోయారు .
కనపడవు,పగలు చుక్కలు ఎందుకు కనపడవు ?
వచ్చింది,మా అమ్మకు ఎక్కడలేని కోపం వచ్చింది .
కనపడతాడు,పగలు మనకు సూర్యుడు కనపడతాడు .
అయ్యాక కనబడతాడు,చీకటి అయ్యాక చంద్రుడు కనబడతాడు .
కనపడతాయి,చుక్కలు కనపడతాయి .
NULL,ఈ చుక్కలే నక్షత్రాలు NULL .
ఉంటాయి,ఇవి పగలుకూడా ఉంటాయి .
ఉంది,ఇది భూమికి దగ్గరగా ఉంది .
పడుతుంది,కనుక వెలుతురు చాలా పడుతుంది .
ఉంటాయి,నక్షత్రాలు దూరంగా ఉంటాయి .
చావగొట్టింది,నన్ను చావగొట్టింది .
కనపడవు,సూర్యుడి వెలుతురులో అవి కనపడవు .
దిగిపోయాక కనబడతాయి,దిగిపోయాక అవి కనబడతాయి .
ఉంటాడు,సూర్యుడు పగలు చాలా వెలుతురులో ఉంటాడు .
కనపడవు,అందుకని చుక్కలు మనకు కనపడవు .
ఏర్పడుతుంది,పగలు ఎలా ఏర్పడుతుంది ?
NULL,చుక్కలు సూర్యుడు భూమి అన్నీ గోళాలే NULL .
ఉంటాయి,బంతిలా ఉంటాయి .
తిరుగుతుంది,భూమి బొంగరంలా తిరుగుతుంది .
తిరుగుతుంది,తన చుట్టూ తాను తిరుగుతుంది .
నిండలేదు,అప్పటికి నాకు ఆరేళ్ళుకూడా నిండలేదు .
పడతాయి,ఈ భాగంమీద సూర్యకిరణాలు పడతాయి .
వస్తుంది,మనకు వెలుతురు వస్తుంది .
అంటున్నాం,దీన్నే పగలు అంటున్నాం .
పడదు,మిగిలిన భాగంలో సూర్యుని వెలుతురు పడదు .
ఉండదు,ఇక్కడ వేడి ఉండదు .
ఉంటుంది,చీకటి ఉంటుంది .
NULL,ఇదే రాత్రి NULL .
పడతాయి,పగలు సూర్యకిరణాలు నెత్తిమీద పడతాయి .
NULL,ఇదే మధ్యాహ్నం NULL .
పడతాయి,కిరణాలు ఏటవాలుగా పడతాయి .
NULL,అది నాకు బాగా గుర్తు NULL .
NULL,ఈ సమయంలో వేడి తక్కువ NULL .
ఉంటుంది,ఉదయం సాయంకాలం ఇలా ఉంటుంది .
ఉన్నాయి,భూమిమీద ఎన్నో దేశాలు ఉన్నాయి .
తాకుతుంది,వీటిలో కొన్నిటికి వేడి బాగా తాకుతుంది .
తగలదు,కొన్నిటికి వేడి సూటిగా తగలదు .
ఉన్నాయి,కొన్ని చలిదే శాలు ఉన్నాయి .
ఏర్పడతాయి,కాలాలు ఎలా ఏర్పడతాయి ?
తెలుసు,మనకు రంగులరాట్నం తెలుసు .
కూచుంటారు,పిల్లలు రాట్నంలో కూచుంటారు .
పొయ్యేవాళ్లు,నా ఈడు ఆడపిల్లలు కొందరు బడికి పొయ్యేవాళ్లు .
తిరుగుతారు,వేగంగా తిరుగుతారు .
తాకరు,అయినా ఒకరికి ఒకరు తాకరు .
తిరుగుతూ ఉంటాయి,ఇలాగే అన్ని గ్రహాలు తిరుగుతూ ఉంటాయి .
ఉండదు,భూమి నిలకడగా ఉండదు .
ఉండదు,ఒక చోటనే ఉండదు .
తిరుగుతుంది,అలాగే సూర్యుని చుట్టూ తిరుగుతుంది .
తిరిగడానికి పడతాయి,ఇలా తిరిగడానికి 365 రోజులు పడతాయి .
తిరగడాన్నే అంటున్నాం,ఇలా తిరగడాన్నే ఒక సంవత్సరం అంటున్నాం .
పోతానని ఏడ్చాను,నేనూ బడికి పోతానని ఏడ్చాను .
తిరగడంలో ఏర్పడుతుంది,ఇలా భూమి తిరగడంలో రాత్రి ఏర్పడుతుంది .
ఉంటుంది,సంవత్సరంలో కొంత కాలం చల్లగా ఉంటుంది .
అంటున్నాం,వీటినే మనం కాలాలు అంటున్నాం .
తిరగడంతోనే ఏర్పడుతున్నాయి,భూమి తిరగడంతోనే ఈ కాలాలు ఏర్పడుతున్నాయి .
ఏర్పడుతాయి,పున్నమి అమావాస్యలు ఎలా ఏర్పడుతాయి ?
కనపడతాడు,కొన్ని రోజులు చంద్రుడు సగమే కనపడతాడు .
కనపడతాడు,కొన్ని రోజులు పావుభాగం కనపడతాడు .
కనపడుతాడు,కొన్ని రోజులు నిండుగా కనపడుతాడు .
జరుగుతుంది,ఇలా ఎందుకు జరుగుతుంది .
కసురుకొన్నాడు,అని మా నాయన కసురుకొన్నాడు .
కనిపించకుండా ఉంటాడు,అసలే కనిపించకుండా ఎందుకు ఉంటాడు .
పడుతుంది,సూర్యుని వెలుతురు చంద్రునిమీద పడుతుంది .
వెలుగుతాడు,అందుకే చంద్రుడు రాత్రివేళ వెలుగుతాడు .
వెలుగుతాడు,చీకటిలో కూడా వెలుగుతాడు .
తీసుకుంటే,మనం ఒక కుండను తీసుకుంటే .
పెడితే కనిపిస్తుంది,దాన్ని దీపం దగ్గర పెడితే ఎలా కనిపిస్తుంది .
చూస్తే ఉంటుంది,పక్కనుండి చూస్తే కుండ సగం వెలుతురులో ఉంటుంది .
నిలబడి చూస్తే కనపడుతుంది,దీపం వైపు నిలబడి చూస్తే కుండంతా వెలుతురులో కనపడుతుంది .
NULL,చంద్రుని విషయం ఇంతే NULL .
పోవాలి,పైగా మా ఇంటిలో అందరూ పొలం పోవాలి .
తిరుగుతాడు,చంద్రుడు భూమి చుట్టూ తిరుగుతాడు .
తిరగడానికి పడుతుంది,ఇలా తిరగడానికి నెలరోజులు పడుతుంది .
పడుతుంది,ఒకసారి చంద్రుడి సగభాగంలో సూర్యుని వెలుతురు పడుతుంది .
వెలుగుతూ కనపడతాడు,అప్పుడు చంద్రుడు సగం వెలుగుతూ కనపడతాడు .
ఉంటుంది,మిగతాభాగం చీకటిగా ఉంటుంది .
పడుతుంది,ఒకసారి పూర్తిభాగంలో సూర్యుని వెలుతురు పడుతుంది .
వెలుగుతూ కనపడతాడు,దాంతో చంద్రుడు పూర్తిగా వెలుగుతూ కనపడతాడు .
కనపడే అంటాం,ఇలా కనపడే రోజునే పున్నమి అంటాం .
పోతుంది,ఒకసారి సూర్యుని వెలుతురు దూరం పోతుంది .
పడదు,చంద్రునిమీద అసలే పడదు .
చేయాలి,పని చేయాలి .
చెబుతాను వినండి,నా కథ చెబుతాను వినండి .
వెలుగుతూ కనపడడు,చంద్రుడు వెలుగుతూ కనపడడు .
అంటాం,దీన్నే అమవాస్య అంటాం .
NULL,సూర్యుడు ఒక పెద్ద గ్రహం
ఉన్నాయి,దీని చుట్టూ తొమ్మిది గ్రహాలు ఉన్నాయి .
తిరుగుతున్నాయి,ఇవి తిరుగుతున్నాయి .
ఉండగల్గుతున్నాం,అందుకే ఇక్కడ మనం ఉండగల్గుతున్నాం .
ఉంటాయి,గ్రహాల చుట్టూ చిన్న గ్రహాలు ఉంటాయి .
తయారుచేశారు,మనుషులుకూడా ఉపగ్రహాలను తయారుచేశారు .
లేనపుడు పోవాలి,మా పొలంలో పని లేనపుడు కూలికి పోవాలి .
పడతాయో చెబుతాయి,వానలు ఎప్పుడు పడతాయో చెబుతాయి .
రాస్తారు,అందుకే పేపరులో రాస్తారు .
చెబుతారు,రేడియోలో చెబుతారు .
చూడాలంటే,గ్రాహాలను దగ్గరగా చూడాలంటే ?
కనపడతాయి,ఆకాశంలో మబ్బులు కనపడతాయి .
ఉంది,నేలపైన గాలి ఉంది .
కనపడుతుంది,దుమ్ము కనపడుతుంది .
పోతే ఉండదు,ఇంకా పైకి పోతే గాలి ఉండదు .
తిరిగినా తెలియలేదు,అక్కడ ఎటు తిరిగినా ఏమీ తెలియలేదు .
చూస్తారు,మరిఅప్పుడు మా తమ్ముడిని ఎవరు చూస్తారు ?
కనపడతాయి,ఆకాశంలో చుక్కలు కనపడతాయి .
కనపడాతాయి,గ్రహాలు కనపడాతాయి .
చూడాలి,వీటిని దగ్గరగా చూడాలి .
పోలేం,అక్కడికి పోలేం .
చూడాలి,అందుకే నేలమీదనుంచే చూడాలి .
చూడలేం,మామూలు కంటితో చూడలేం .
చూసేందుకు దొరికింది,అందుకే వీటిని చూసేందుకు దారి దొరికింది .
కనిపెట్టారు,ఒక పరికరం కనిపెట్టారు .
కనపడతాయి,దీంతో దూరానివి దగ్గరగా కనపడతాయి .
కనపడతాయి,చిన్నవి పెద్దవిగా కనపడతాయి .
పంపలేదు,అందుకని నన్ను బడికి పంపలేదు .
ఉండవచ్చా,చంద్రునిమీద మనం ఉండవచ్చా ?
ఉంటాడు,చంద్రుడు చల్లగా ఉంటాడు .
లేవట,ఇక్కడ గాలి నీరు లేవట .
లేవట,అక్కడ ఏ జీవాలు లేవట .
పోతే ఉంటామట,అక్కడికి పోతే మనం తేలికగా ఉంటామట .
ఉంటే ఉంటామట,మనం నేలమీద 60కిలోల బరువు ఉంటే చంద్రునిమీద 6 కిలోలే ఉంటామట .
పోషించాలి,"ముసలి తల్లిదండ్రులు, భార్య, కుమారుడు, కుమార్తెను అతను పోషించాలి ."
ఉన్న NULL,శంకరానికి ఉన్న పొలం ఒకేఒక ఎకరం
రాలేదు,నాకు చదువు రాలేదు .
చేసుకుంటున్నాడు,కనుక పొలం తనే సాగు చేసుకుంటున్నాడు .
చేస్తూ పెంచుకున్నాడు,రకరకాల ఆకుకూరలు సాగు చేస్తూ సంపాదన పెంచుకున్నాడు .
